,iid,shape_0,size_0,color_0,material_0,appr_corr_0,material_0shape_0,shape_0color_0,size_0material_0,material_0shape_0color_0,size_0material_0color_0,size_0material_0shape_0,size_0shape_0color_0,intr_corr_0,seed,loss,epoch,avg_ari_mask,corr_coef_disc,corr_coef_pos,corr_coef_size,corr_coef_material,corr_coef_shape,corr_coef_color,corr_coef,corr_rank_disc,corr_rank_pos,corr_rank_size,corr_rank_material,corr_rank_shape,corr_rank_color,corr_rank,avg_obj_greedy_loss_nodup,avg_attr_greedy_loss_nodup,avg_obj_pseudo_greedy_loss,avg_attr_pseudo_greedy_loss,avg_obj_greedy_loss_nodup_en,avg_attr_greedy_loss_nodup_en,avg_obj_pseudo_greedy_loss_en,avg_attr_pseudo_greedy_loss_en,avg_obj_greedy_loss_nodup_hn,avg_attr_greedy_loss_nodup_hn,avg_obj_pseudo_greedy_loss_hn,avg_attr_pseudo_greedy_loss_hn,std_obj_greedy_loss_nodup,std_attr_greedy_loss_nodup,std_obj_pseudo_greedy_loss,std_attr_pseudo_greedy_loss,avg_obj_greedy_cos_loss_nodup,avg_attr_greedy_cos_loss_nodup,avg_obj_pseudo_greedy_cos_loss,avg_attr_pseudo_greedy_cos_loss,avg_obj_greedy_cos_loss_nodup_en,avg_attr_greedy_cos_loss_nodup_en,avg_obj_pseudo_greedy_cos_loss_en,avg_attr_pseudo_greedy_cos_loss_en,avg_obj_greedy_cos_loss_nodup_hn,avg_attr_greedy_cos_loss_nodup_hn,avg_obj_pseudo_greedy_cos_loss_hn,avg_attr_pseudo_greedy_cos_loss_hn,std_obj_greedy_cos_loss_nodup,std_attr_greedy_cos_loss_nodup,std_obj_pseudo_greedy_cos_loss,std_attr_pseudo_greedy_cos_loss
195,0.5,,,,,,,0.5,,,,,,,5.0,0.003508963156491518,399.0,0.9467935562133789,0.10939188301563263,0.5745213627815247,-0.17901790142059326,-0.1482522189617157,-0.12568697333335876,-0.1121702641248703,0.3050934672355652,-0.004044651985168457,0.0034196078777313232,0.009595036506652832,0.007869899272918701,-0.002027541399002075,0.0009646117687225342,0.0010138750076293945,0.15302802622318268,0.13808223605155945,0.07127710431814194,0.06371592730283737,0.19959507882595062,0.07692113518714905,0.13726356625556946,0.04054274037480354,0.05651132017374039,0.02011137269437313,0.05121978372335434,0.021382324397563934,0.0003777809033636004,0.001002045115455985,0.0001600031682755798,0.0005472993361763656,0.18324096500873566,0.08722735196352005,0.13009528815746307,0.04758981987833977,0.05880365148186684,0.04577338322997093,0.058666735887527466,0.0732521116733551,0.011325185187160969,0.02379094995558262,0.03524613752961159,0.015289691276848316,0.0002639921149238944,0.0005808717105537653,0.0002341555809834972,0.00045109164784662426
196,0.25,,,,,,,0.75,,,,,,,5.0,0.005697978660464287,399.0,0.8122347593307495,0.12927061319351196,0.5743028521537781,-0.20399326086044312,-0.17449122667312622,-0.15407633781433105,-0.15347741544246674,0.3222581148147583,0.00445789098739624,0.007182121276855469,0.003286212682723999,0.007894068956375122,0.0027634501457214355,-0.0072494447231292725,-0.005140244960784912,0.24490292370319366,0.1789351850748062,0.13039763271808624,0.17249135673046112,0.17206503450870514,0.07813092321157455,0.214125856757164,0.06895585358142853,0.035711850970983505,0.009068668819963932,0.0650893822312355,-0.00098800053820014,0.00040390482172369957,0.001237455289810896,0.0002494944492354989,0.0008565477910451591,0.2254568487405777,0.11232093721628189,0.17488624155521393,0.09827622026205063,0.055422816425561905,0.04862411320209503,0.06053159385919571,0.059673987329006195,0.010004580952227116,0.009072712622582912,0.02631586603820324,0.010127606801688671,0.0002728784747887403,0.0007791950483806431,0.00020352336287032813,0.0005187540082260966
197,0.75,,,,,,,0.25,,,,,,,6.0,0.002722035860642791,399.0,0.9356547594070435,-0.011368278414011002,0.515514612197876,-0.12905840575695038,-0.10945597290992737,-0.07319457828998566,-0.036520637571811676,0.17882275581359863,0.0008780956268310547,-0.010486602783203125,0.002085059881210327,-0.003888368606567383,0.0032708346843719482,-0.0007844269275665283,0.006660729646682739,0.17810942232608795,0.1320054531097412,0.052508074790239334,0.0751919075846672,0.16311725974082947,0.07936768978834152,0.14663542807102203,0.049315549433231354,0.04686610773205757,0.010624222457408905,0.06470269709825516,0.030323809012770653,0.0004012703720945865,0.0011821567313745618,0.00012597927707247436,0.00035657428088597953,0.1860388219356537,0.08152495324611664,0.13175970315933228,0.05782776698470116,0.039563942700624466,0.04949285089969635,0.047210630029439926,0.1185673177242279,0.008158083073794842,0.010621696710586548,0.043233584612607956,0.0227972324937582,0.0002364432584727183,0.0006947217625565827,0.00021823935094289482,0.00035744920023716986
198,0.5,,,,,,,0.5,,,,,,,6.0,0.004305469803512096,399.0,0.9255363941192627,-0.010238406248390675,0.557273268699646,-0.15138092637062073,-0.1276616007089615,-0.10079781711101532,-0.050991423428058624,0.19514596462249756,-0.003708958625793457,0.0011472105979919434,0.0007914602756500244,0.004985630512237549,-0.003428637981414795,-0.007783353328704834,-0.0007385015487670898,0.1950247585773468,0.15245068073272705,0.0658656433224678,0.07489264011383057,0.1673046499490738,0.07656495273113251,0.14098872244358063,0.06845925003290176,0.05365993082523346,0.008945466950535774,0.060064997524023056,0.027600597590208054,0.00048447950393892825,0.0016275187954306602,0.00015343958511948586,0.0004158700758125633,0.19748346507549286,0.09444862604141235,0.12531988322734833,0.0563092902302742,0.04132987558841705,0.04260167479515076,0.04184648394584656,0.11324428021907806,0.010732071474194527,0.007005567196756601,0.043435368686914444,0.019705642014741898,0.0002732607536017895,0.0009539914317429066,0.00019623302796389908,0.0003276710631325841
199,0.25,,,,,,,0.75,,,,,,,6.0,0.0030724303796887398,399.0,0.914736807346344,-0.023831766098737717,0.4447132349014282,-0.1081937849521637,-0.08393588662147522,-0.051569558680057526,-0.012024184688925743,0.14216795563697815,-0.0017568767070770264,0.009420573711395264,-0.0027700960636138916,-0.005009382963180542,0.0006910860538482666,-0.0068337321281433105,-0.007069498300552368,0.12561707198619843,0.10576435923576355,0.039454590529203415,0.0555901862680912,0.1698346585035324,0.04422899708151817,0.1015825942158699,0.03458641842007637,0.0512869618833065,0.008093439042568207,0.047119636088609695,0.018989915028214455,0.0003944913623854518,0.0012022549053654075,7.575958443339914e-05,0.00023974089708644897,0.1575220674276352,0.06457415223121643,0.09003116935491562,0.03981517255306244,0.04082674905657768,0.024586834013462067,0.030402274802327156,0.08552110195159912,0.005057416390627623,0.007526007015258074,0.03475099429488182,0.01364159770309925,0.00024829950416460633,0.0007123245159164071,0.00014262065815273672,0.00020601706637535244
200,0.75,,,,,,,0.25,,,,,,,7.0,0.00289596407674253,399.0,0.9370591640472412,0.00023514730855822563,0.5090925693511963,-0.13523614406585693,-0.1088176742196083,-0.08103346824645996,-0.04873296618461609,0.18654116988182068,-0.0028863251209259033,0.004916280508041382,-0.010284781455993652,-0.009328603744506836,0.006541043519973755,0.0014868080615997314,-0.0030296742916107178,0.12632636725902557,0.11494657397270203,0.05492019280791283,0.07515467703342438,0.18350456655025482,0.08289669454097748,0.15072320401668549,0.047927141189575195,0.053548865020275116,0.012629603035748005,0.0615963451564312,0.024396264925599098,0.00035189848858863115,0.000987850595265627,0.00011767556134145707,0.00043293414637446404,0.17058221995830536,0.07113690674304962,0.13726332783699036,0.05505526810884476,0.04641008749604225,0.05179711431264877,0.052243784070014954,0.1154811829328537,0.008701623417437077,0.015230812132358551,0.04184350371360779,0.01787409372627735,0.00022912834538146853,0.0005805215914733708,0.00025218393420800567,0.0003868265193887055
201,0.5,,,,,,,0.5,,,,,,,7.0,0.0067838383838534355,399.0,0.7658370733261108,-0.015999244526028633,0.17835375666618347,-0.029827645048499107,-0.022246800363063812,-0.01584756001830101,0.009363265708088875,0.05147048085927963,-0.008440643548965454,0.003905385732650757,-0.004391759634017944,-0.002955794334411621,-0.0023590922355651855,-0.008510977029800415,0.010819017887115479,0.13770629465579987,0.1165962740778923,0.06313818693161011,0.07393475621938705,0.13745318353176117,0.07272795587778091,0.06721172481775284,0.021038230508565903,0.033246465027332306,0.007559830788522959,0.029112666845321655,0.00928174052387476,0.00036267482209950686,0.0010851400438696146,8.320024790009484e-05,0.00026365582016296685,0.1502077281475067,0.07059699296951294,0.08290981501340866,0.04566998779773712,0.03246498852968216,0.04210437834262848,0.021838353946805,0.054976802319288254,0.005165299400687218,0.008784863166511059,0.02139672078192234,0.007947796955704689,0.0002142421726603061,0.0006352415075525641,0.00012603627692442387,0.000193070707609877
202,0.25,,,,,,,0.75,,,,,,,7.0,0.002390709239989519,399.0,0.9465135335922241,0.041354309767484665,0.5875190496444702,-0.1788356751203537,-0.14916905760765076,-0.11426004767417908,-0.07401373982429504,0.25089284777641296,0.0008127689361572266,-0.0032922327518463135,-5.879998207092285e-05,-0.0010052621364593506,0.001164257526397705,-0.0025888681411743164,-0.0041120052337646484,0.16734865307807922,0.13943244516849518,0.0616023913025856,0.059280794113874435,0.1816060096025467,0.08630913496017456,0.12908069789409637,0.04747677221894264,0.04898735135793686,0.013807935640215874,0.050972260534763336,0.02158813178539276,0.0003813176299445331,0.0010413776617497206,0.00010915956954704598,0.00034079476608894765,0.18521784245967865,0.08634928613901138,0.12216359376907349,0.0441017784178257,0.05243326351046562,0.05297362059354782,0.04638897255063057,0.08516527712345123,0.009319433011114597,0.015630144625902176,0.03262028843164444,0.01693933829665184,0.0002529046032577753,0.0006205466925166547,0.00021320323867257684,0.0003190531861037016
203,0.75,,,,,,,0.25,,,,,,,11.0,0.002501510549336672,399.0,0.9401617050170898,0.07300169765949249,0.5375720262527466,-0.16220128536224365,-0.1300077885389328,-0.10344628989696503,-0.07246975600719452,0.26001572608947754,-0.004097640514373779,-0.011700272560119629,0.00671502947807312,0.004383981227874756,-0.0018275678157806396,-0.0066969990730285645,-0.004187941551208496,0.1417987197637558,0.13627295196056366,0.059433143585920334,0.061543527990579605,0.19295985996723175,0.07788685709238052,0.11015975475311279,0.033756885677576065,0.05048704892396927,0.019735537469387054,0.043447431176900864,0.013339240103960037,0.00037614209577441216,0.0009995957370847464,0.00011103411088697612,0.00031456706346943974,0.1765829622745514,0.08307918906211853,0.10426870733499527,0.04198514670133591,0.05444259196519852,0.048967327922582626,0.04184415936470032,0.06086903437972069,0.008500894531607628,0.02450508251786232,0.026355678215622902,0.010564315132796764,0.00025209353771060705,0.0005731746787205338,0.0001761094608809799,0.0002539856650400907
204,0.5,,,,,,,0.5,,,,,,,11.0,0.002763007767498493,399.0,0.9459848403930664,0.007697108201682568,0.5601027011871338,-0.174947589635849,-0.1372987926006317,-0.11054261773824692,-0.06283635646104813,0.2116856873035431,0.00282895565032959,0.008021891117095947,0.0022810697555541992,0.0033498406410217285,0.0032872259616851807,-0.006726562976837158,0.006143391132354736,0.15584686398506165,0.15151850879192352,0.04723500832915306,0.06334501504898071,0.18050703406333923,0.08244775235652924,0.12713290750980377,0.04169655963778496,0.05166396498680115,0.014057772234082222,0.05314214527606964,0.025503991171717644,0.00038347954978235066,0.0011784718371927738,0.00010348111391067505,0.00037396213156171143,0.18246029317378998,0.09387732297182083,0.11466093361377716,0.05006582289934158,0.04319848492741585,0.04840141907334328,0.045973896980285645,0.08623794466257095,0.0072333612479269505,0.01524104829877615,0.03398289903998375,0.018967173993587494,0.00024393493367824703,0.0006799119873903692,0.00019614820485003293,0.00036327095585875213
