,iid,shape_0,size_0,color_0,material_0,appr_corr_0,material_0shape_0,shape_0color_0,size_0material_0,material_0shape_0color_0,size_0material_0color_0,size_0material_0shape_0,size_0shape_0color_0,intr_corr_0,seed,loss,epoch,avg_ari_mask,corr_coef_disc,corr_coef_pos,corr_coef_size,corr_coef_material,corr_coef_shape,corr_coef_color,corr_coef,corr_rank_disc,corr_rank_pos,corr_rank_size,corr_rank_material,corr_rank_shape,corr_rank_color,corr_rank,avg_obj_greedy_loss_nodup,avg_attr_greedy_loss_nodup,avg_obj_pseudo_greedy_loss,avg_attr_pseudo_greedy_loss,avg_obj_greedy_loss_nodup_en,avg_attr_greedy_loss_nodup_en,avg_obj_pseudo_greedy_loss_en,avg_attr_pseudo_greedy_loss_en,avg_obj_greedy_loss_nodup_hn,avg_attr_greedy_loss_nodup_hn,avg_obj_pseudo_greedy_loss_hn,avg_attr_pseudo_greedy_loss_hn,std_obj_greedy_loss_nodup,std_attr_greedy_loss_nodup,std_obj_pseudo_greedy_loss,std_attr_pseudo_greedy_loss,avg_obj_greedy_cos_loss_nodup,avg_attr_greedy_cos_loss_nodup,avg_obj_pseudo_greedy_cos_loss,avg_attr_pseudo_greedy_cos_loss,avg_obj_greedy_cos_loss_nodup_en,avg_attr_greedy_cos_loss_nodup_en,avg_obj_pseudo_greedy_cos_loss_en,avg_attr_pseudo_greedy_cos_loss_en,avg_obj_greedy_cos_loss_nodup_hn,avg_attr_greedy_cos_loss_nodup_hn,avg_obj_pseudo_greedy_cos_loss_hn,avg_attr_pseudo_greedy_cos_loss_hn,std_obj_greedy_cos_loss_nodup,std_attr_greedy_cos_loss_nodup,std_obj_pseudo_greedy_cos_loss,std_attr_pseudo_greedy_cos_loss
488,0.1,,,,,,,0.9,,,,,,,20.0,0.001716324593871832,499.0,0.04181310161948204,0.17222556471824646,0.6194782257080078,-0.23974061012268066,-0.2129831612110138,-0.21058320999145508,-0.2332180142402649,0.3759479522705078,0.009152233600616455,0.001077115535736084,-0.0023955106735229492,-0.007327049970626831,0.006199955940246582,0.0025903284549713135,0.00522276759147644,0.19175033271312714,0.16814525425434113,0.1075989305973053,0.1065124124288559,0.1623719334602356,0.07695326209068298,0.17035362124443054,0.06374437361955643,0.037393007427453995,0.0028689620085060596,0.042098987847566605,0.0035746204666793346,0.0003481193562038243,0.0009501754539087415,0.00021325881243683398,0.0005114570376463234,0.19637784361839294,0.09934387356042862,0.14150501787662506,0.05805948004126549,0.045203905552625656,0.04877642169594765,0.046185147017240524,0.04802112653851509,0.0038087780121713877,0.0030253014992922544,0.01429106667637825,0.0058252871967852116,0.00024250942806247622,0.000601518782787025,0.00025306359748356044,0.00027392711490392685
489,0.9,,,,,,,,0.1,,,,,,0.0,0.001145056914538145,499.0,0.08509401977062225,0.20000027120113373,0.7105605006217957,-0.2545645833015442,-0.22604015469551086,-0.22410166263580322,-0.24579119682312012,0.43329527974128723,-0.008115112781524658,-0.004057854413986206,-0.0013511180877685547,0.0019338726997375488,0.017289429903030396,0.00273895263671875,0.0008921027183532715,0.14089715480804443,0.0686124637722969,0.07797260582447052,0.13916318118572235,0.19359540939331055,0.0942559465765953,0.36075177788734436,0.10969797521829605,0.04825884476304054,0.006453090347349644,0.107477106153965,-0.010134939104318619,0.0002958037075586617,0.0006984444917179644,0.00020131381461396813,0.0007000401383265853,0.18400081992149353,0.050545841455459595,0.20713964104652405,0.10495283454656601,0.055257026106119156,0.05722188949584961,0.10486046969890594,0.060718927532434464,0.012452836148440838,0.006128078792244196,0.03826391324400902,0.008637497201561928,0.00022956386965233833,0.0004864268994424492,0.00027141114696860313,0.0006767320446670055
490,0.75,,,,,,,,0.25,,,,,,0.0,0.002051148796454072,499.0,0.9583050012588501,0.02916218340396881,0.5851378440856934,-0.18299946188926697,-0.14338058233261108,-0.11525686085224152,-0.08688002824783325,0.23942974209785461,-0.0035080313682556152,-0.005802154541015625,-0.0035958290100097656,-0.0006901919841766357,0.0007466673851013184,-0.007699906826019287,-0.0008392930030822754,0.21357956528663635,0.18271690607070923,0.06562113761901855,0.08491913974285126,0.17586177587509155,0.0907706767320633,0.13941818475723267,0.04859441518783569,0.049454521387815475,0.0158369317650795,0.05734160915017128,0.027545589953660965,0.0004204006982035935,0.0014162783045321703,0.00015491254453081638,0.00046033767284825444,0.20999683439731598,0.11247272044420242,0.1202721819281578,0.06457966566085815,0.04598836228251457,0.05151399224996567,0.05608496069908142,0.09821817278862,0.00873115286231041,0.014018078334629536,0.050063762813806534,0.020192289724946022,0.0002464812423568219,0.0008316245512105525,0.00019295078527648002,0.0003798705292865634
491,0.5,,,,,,,,0.5,,,,,,0.0,0.002561376430094242,499.0,0.9576406478881836,0.0365404449403286,0.593413770198822,-0.17533361911773682,-0.15955403447151184,-0.13213053345680237,-0.10532587766647339,0.24886566400527954,-0.0014496147632598877,0.005978822708129883,-0.008067548274993896,-0.004058420658111572,-0.002678215503692627,0.0017618536949157715,0.004315823316574097,0.21891675889492035,0.1977940797805786,0.07052461057901382,0.08746369928121567,0.15522120893001556,0.08571144938468933,0.1195731833577156,0.044446978718042374,0.04476965591311455,0.007429022341966629,0.05064789950847626,0.021653497591614723,0.0004471366701181978,0.0014364981325343251,0.00014786901010666043,0.0005107421311549842,0.20545372366905212,0.11946343630552292,0.1211267039179802,0.061598774045705795,0.04007335752248764,0.051030270755290985,0.03983683884143829,0.08599098026752472,0.009833249263465405,0.008543411269783974,0.03419768810272217,0.016064535826444626,0.00024926834157668054,0.0008458759402856231,0.00017422025848645717,0.00037789836642332375
492,0.25,,,,,,,,0.75,,,,,,0.0,0.0023635115940123796,499.0,0.9565567970275879,0.04961206763982773,0.5896440744400024,-0.19495949149131775,-0.1626007854938507,-0.13423387706279755,-0.09767463058233261,0.2587927579879761,0.003135889768600464,0.0019266605377197266,0.0005079507827758789,-0.0006661117076873779,0.0005178451538085938,0.005030125379562378,-0.001163780689239502,0.17160439491271973,0.14307470619678497,0.05775707960128784,0.06436217576265335,0.1561402529478073,0.0639205053448677,0.10026174783706665,0.034557025879621506,0.0420040525496006,0.00919366255402565,0.04183472692966461,0.018651630729436874,0.0003551035770215094,0.00100802443921566,9.994793799705803e-05,0.00028155490872450173,0.17760586738586426,0.08506692945957184,0.10109683126211166,0.046258389949798584,0.040778376162052155,0.03906344249844551,0.03487085551023483,0.07342842221260071,0.0065208617597818375,0.01102929376065731,0.027689330279827118,0.013133997097611427,0.0002251728728879243,0.0005762756918556988,0.00015958110452629626,0.00027470639906823635
493,0.1,,,,,,,,0.9,,,,,,0.0,0.0018155629513785243,499.0,0.9158662557601929,0.10626525431871414,0.3791905641555786,-0.13201630115509033,-0.10528568178415298,-0.09011869132518768,-0.0658179447054863,0.230911523103714,-0.0027207136154174805,-0.005136966705322266,0.0001748502254486084,-0.006384432315826416,-0.001274406909942627,0.002510249614715576,0.0020627081394195557,0.14364446699619293,0.09935963898897171,0.04291997104883194,0.03194417804479599,0.175214022397995,0.07101967185735703,0.07095398008823395,0.017541008070111275,0.04645451158285141,0.0225466750562191,0.02848019450902939,0.0072856382466852665,0.0003410321078263223,0.000825823750346899,8.189916115952656e-05,0.00018216896569356322,0.16869714856147766,0.060623399913311005,0.07142245024442673,0.021346911787986755,0.04725182428956032,0.04331543669104576,0.028511757031083107,0.03424829989671707,0.006919255014508963,0.027628861367702484,0.01752469688653946,0.005604044999927282,0.00024122574541252106,0.0004728105559479445,0.00012654950842261314,0.00012856867397204041
494,0.9,,,,,,,,0.1,,,,,,5.0,0.002042391337454319,499.0,0.9535456895828247,0.044739142060279846,0.5207844972610474,-0.1463068425655365,-0.1206633523106575,-0.10156271606683731,-0.0750683844089508,0.22945863008499146,0.00037154555320739746,-0.0035303831100463867,-0.003623783588409424,-0.003383815288543701,0.01779159903526306,0.0087948739528656,0.004154980182647705,0.17616307735443115,0.1430337131023407,0.04954398423433304,0.050186868757009506,0.15917202830314636,0.06902717798948288,0.09541598707437515,0.03737548738718033,0.0423787496984005,0.012284530326724052,0.03614634647965431,0.014832711778581142,0.00036818531225435436,0.0009424933814443648,8.934365177992731e-05,0.0002782269730232656,0.1818215399980545,0.08522455394268036,0.08863415569067001,0.0364653654396534,0.039859358221292496,0.043006781488657,0.03233310952782631,0.057822007685899734,0.005381697788834572,0.013138341717422009,0.024795131757855415,0.010368363000452518,0.00023464453988708556,0.0005495509831234813,0.0001426191593054682,0.00024926094920374453
495,0.75,,,,,,,,0.25,,,,,,5.0,0.0017173714004456997,499.0,0.05513783544301987,0.21137377619743347,0.6776540279388428,-0.2783271074295044,-0.2450503259897232,-0.24223369359970093,-0.2684609889984131,0.4311826229095459,-0.0071225762367248535,-0.004774272441864014,0.007230937480926514,0.004601866006851196,-0.004728555679321289,3.808736801147461e-05,0.003573119640350342,0.237178236246109,0.21097321808338165,0.12194323539733887,0.12967146933078766,0.1669227033853531,0.07621808350086212,0.16778643429279327,0.060990091413259506,0.03779130429029465,0.00534474290907383,0.04512884095311165,0.0026513885241001844,0.00035843634395860136,0.000932810187805444,0.0001860487536760047,0.00046364968875423074,0.22154049575328827,0.12405501306056976,0.14557111263275146,0.07217097282409668,0.04861132800579071,0.04666639864444733,0.04691801965236664,0.04397294670343399,0.0059436047449707985,0.003579503856599331,0.014290397986769676,0.007048237603157759,0.0002474060165695846,0.0005941502167843282,0.00019353606330696493,0.0002945546875707805
496,0.5,,,,,,,,0.5,,,,,,5.0,0.0023292554542422295,499.0,0.9712988138198853,0.24704138934612274,0.626969575881958,-0.24819138646125793,-0.20600029826164246,-0.19530990719795227,-0.18246549367904663,0.44354167580604553,0.000926584005355835,1.475214958190918e-05,0.009380489587783813,0.011734306812286377,-0.0023216605186462402,-0.009852290153503418,-0.01564270257949829,0.11563415825366974,0.08133015036582947,0.050924573093652725,0.03157832846045494,0.18363866209983826,0.07925330102443695,0.09536506235599518,0.019968831911683083,0.05595014989376068,0.02681143954396248,0.03891419991850853,0.009994360618293285,0.00032221924629993737,0.0006332398043014109,0.00012458383571356535,0.00022466483642347157,0.15611350536346436,0.05264761298894882,0.08857722580432892,0.021706832572817802,0.049097225069999695,0.04782908037304878,0.03831140697002411,0.04146665334701538,0.007775033824145794,0.03215488791465759,0.02411859855055809,0.0070340693928301334,0.00023004882677923888,0.0003891737142112106,0.00015994776913430542,0.00015517696738243103
497,0.25,,,,,,,,0.75,,,,,,5.0,0.0020414527971297503,499.0,0.9488154649734497,0.0441112220287323,0.5285230875015259,-0.15366727113723755,-0.13273528218269348,-0.1048307791352272,-0.07976612448692322,0.23161375522613525,0.008622050285339355,0.0014459490776062012,0.0019915997982025146,0.004649728536605835,-0.00010159611701965332,0.010593771934509277,0.0022666454315185547,0.16720765829086304,0.13732396066188812,0.043931521475315094,0.04146086797118187,0.172483429312706,0.07585522532463074,0.095101498067379,0.03841479495167732,0.04780526086688042,0.014353802427649498,0.035658106207847595,0.013697140850126743,0.00035429460695013404,0.0008996512624435127,8.026745490496978e-05,0.0002517240645829588,0.18365706503391266,0.08387637883424759,0.08403442800045013,0.030147569254040718,0.04460163041949272,0.04548535868525505,0.03399438410997391,0.05341527238488197,0.007481574080884457,0.01558702439069748,0.023762507364153862,0.009173198603093624,0.0002443154517095536,0.0005271549453027546,0.00014022536925040185,0.00021465322060976177
