,Unnamed: 0,Unnamed: 0.1,iid,shape_0,size_0,color_0,material_0,appr_corr_0,material_0shape_0,shape_0color_0,size_0material_0,material_0shape_0color_0,size_0material_0color_0,size_0material_0shape_0,size_0shape_0color_0,intr_corr_0,seed,loss,epoch,avg_ari_mask,corr_coef_disc,corr_coef_pos,corr_coef_size,corr_coef_material,corr_coef_shape,corr_coef_color,corr_coef,corr_rank_disc,corr_rank_pos,corr_rank_size,corr_rank_material,corr_rank_shape,corr_rank_color,corr_rank,avg_obj_greedy_loss_nodup,avg_attr_greedy_loss_nodup,avg_obj_pseudo_greedy_loss,avg_attr_pseudo_greedy_loss,avg_obj_greedy_loss_nodup_en,avg_attr_greedy_loss_nodup_en,avg_obj_pseudo_greedy_loss_en,avg_attr_pseudo_greedy_loss_en,avg_obj_greedy_loss_nodup_hn,avg_attr_greedy_loss_nodup_hn,avg_obj_pseudo_greedy_loss_hn,avg_attr_pseudo_greedy_loss_hn,std_obj_greedy_loss_nodup,std_attr_greedy_loss_nodup,std_obj_pseudo_greedy_loss,std_attr_pseudo_greedy_loss,avg_obj_greedy_cos_loss_nodup,avg_attr_greedy_cos_loss_nodup,avg_obj_pseudo_greedy_cos_loss,avg_attr_pseudo_greedy_cos_loss,avg_obj_greedy_cos_loss_nodup_en,avg_attr_greedy_cos_loss_nodup_en,avg_obj_pseudo_greedy_cos_loss_en,avg_attr_pseudo_greedy_cos_loss_en,avg_obj_greedy_cos_loss_nodup_hn,avg_attr_greedy_cos_loss_nodup_hn,avg_obj_pseudo_greedy_cos_loss_hn,avg_attr_pseudo_greedy_cos_loss_hn,std_obj_greedy_cos_loss_nodup,std_attr_greedy_cos_loss_nodup,std_obj_pseudo_greedy_cos_loss,std_attr_pseudo_greedy_cos_loss,_wandb
65,,,,,,,,,,,,,,1.0,,,0.0,0.007024568505585194,499.0,0.7459224462509155,0.012850014492869377,0.517923891544342,-0.16487810015678406,-0.1318400502204895,-0.10713415592908859,-0.07919172942638397,0.2007368952035904,0.0015791058540344238,0.011920005083084106,-0.0034469962120056152,-0.0024956464767456055,0.001790165901184082,0.004960864782333374,0.007615983486175537,0.2019774615764618,0.15965496003627777,0.10796132683753967,0.10531935095787048,0.14801348745822906,0.07458830624818802,0.17096804082393646,0.06570550054311752,0.035269852727651596,0.013531542383134365,0.06185381859540939,0.03548857197165489,0.0003856122202705592,0.0010268386686220765,0.00016821175813674927,0.0005308629479259253,0.188198983669281,0.09602893143892288,0.17389018833637238,0.07523336261510849,0.04276256263256073,0.048528071492910385,0.06598372012376785,0.11897774785757065,0.00815308652818203,0.011764957569539547,0.042156532406806946,0.029603105038404465,0.0002374338946538046,0.0006005900795571506,0.00027859414694830775,0.00047814700519666076,{'runtime': 13991}
66,,,,,,,,,,,,,,1.0,,,5.0,0.006287215277552605,499.0,0.7111362814903259,0.06498400866985321,0.5269814133644104,-0.17197543382644653,-0.13970696926116943,-0.12273669987916946,-0.12217499315738678,0.2492360770702362,0.005369633436203003,-0.00352632999420166,0.012994080781936646,0.01527470350265503,-0.007951080799102783,-0.003562033176422119,-0.007855653762817383,0.2635221481323242,0.23654957115650177,0.13155719637870789,0.13878133893013,0.15057747066020966,0.07520268857479095,0.16256047785282135,0.06439090520143509,0.03373715654015541,0.006979217752814293,0.04872816428542137,0.01893557980656624,0.00038474236498586833,0.0011519617401063442,0.00017535779625177383,0.000462676165625453,0.22308006882667542,0.13696691393852234,0.16467812657356262,0.07989440858364105,0.0463406927883625,0.05112195014953613,0.0613376684486866,0.08159112185239792,0.007578582502901554,0.006292018573731184,0.027439560741186142,0.016158342361450195,0.0002471852640155703,0.000713496352545917,0.0002280030312249437,0.0003524003259371966,{'runtime': 15338}
67,,,,,,,,,,,,,,1.0,,,6.0,0.006809931248426437,499.0,0.6982744932174683,0.04893988370895386,0.5105127692222595,-0.1637193262577057,-0.13217711448669434,-0.11573418974876404,-0.10553713142871857,0.22931525111198425,0.0017775893211364746,0.0031147301197052,0.002077758312225342,-0.0010126233100891113,-0.0055415332317352295,0.008495509624481201,-0.008595585823059082,0.19542869925498962,0.15006907284259796,0.10583005845546722,0.09123074263334274,0.15440718829631805,0.0711086317896843,0.13800173997879028,0.05173393711447716,0.03576432541012764,0.019740097224712372,0.04755866527557373,0.021773960441350937,0.00038548113661818206,0.0009145746007561684,0.00016414112178608775,0.0005301282508298755,0.18836651742458344,0.09054519981145859,0.1514895260334015,0.060012977570295334,0.04218025878071785,0.04756994545459747,0.060048289597034454,0.09035401046276093,0.004942593164741993,0.01643029972910881,0.03233201429247856,0.019802959635853767,0.00024370280152652413,0.0005516037927009165,0.00024988234508782625,0.00040668726433068514,{'runtime': 15134}
68,,,,,,,,,,,,,,1.0,,,7.0,0.007035804912447929,499.0,0.7458100318908691,0.025597769767045975,0.506604790687561,-0.1804545521736145,-0.13512076437473297,-0.11244603246450424,-0.09261097759008408,0.20765484869480133,-0.003657788038253784,-0.005217194557189941,0.003312915563583374,0.001796334981918335,0.007070690393447876,0.0075789690017700195,-0.010259449481964111,0.19978918135166168,0.16941247880458832,0.10325382649898529,0.08802972733974457,0.1551598608493805,0.06915392726659775,0.1534215658903122,0.05583616718649864,0.03766023740172386,0.01655713841319084,0.05715212598443031,0.029940243810415268,0.00038836270687170327,0.0010778030846267939,0.00016467293608002365,0.0005766813992522657,0.18999730050563812,0.10456183552742004,0.16136324405670166,0.062437474727630615,0.04450520873069763,0.045960746705532074,0.06436198204755783,0.10615987330675125,0.007333661895245314,0.015489521436393261,0.03659765049815178,0.02559567615389824,0.00024226294772233814,0.000653537455946207,0.00027482176665216684,0.0004995601484552026,{'runtime': 13348}
69,,,,,,,,,,,,,,1.0,,,11.0,0.021605852991342545,96.0,-0.019899461418390274,0.09416097402572632,0.044987037777900696,-0.07480580359697342,-0.023235248401761055,-0.029338570311665535,-0.02606865018606186,0.09808534383773804,0.013075649738311768,0.0011904239654541016,0.0062599778175354,0.009158998727798462,0.007990807294845581,0.01020747423171997,0.004010975360870361,0.8926745057106018,0.8978319764137268,0.737359344959259,0.7414292693138123,0.010663965716958046,0.006713844835758209,0.010282543487846851,0.005121786613017321,0.005057689733803272,0.0039035684894770384,0.003800812177360058,0.0024632259737700224,0.00023719953605905175,0.0006590110715478659,0.000189682308700867,0.0005197904538363218,0.5142252445220947,0.5168787837028503,0.41651400923728943,0.41921693086624146,0.0066091809421777725,0.004609731957316399,0.00700073828920722,0.004502441268414259,0.0036538175772875547,0.0028013959527015686,0.0032603221479803324,0.0027845888398587704,0.00014343946531880647,0.0003991671255789697,0.00012735514610540122,0.0003460222505964339,
70,,,,,,,,,,,,,,1.0,,,13.0,0.020878605544567108,96.0,-0.030852433294057846,0.09989073872566223,0.044070400297641754,-0.07644257694482803,-0.0386013388633728,-0.03335973620414734,-0.05019181966781616,0.10267502069473267,0.00459212064743042,-0.003995150327682495,-0.007579207420349121,-0.005457401275634766,0.005151867866516113,0.0029065608978271484,0.002920985221862793,0.8428281545639038,0.8195880055427551,0.7405799627304077,0.7493760585784912,0.02499692514538765,0.01938210427761078,0.01308069285005331,0.00527203967794776,1.4947432646295056e-05,0.005841095000505447,0.00717049278318882,0.00401306850835681,0.00041157699888572097,0.0013727184850722551,0.00019841655739583075,0.0005376022309064865,0.48601120710372925,0.47129514813423157,0.41933032870292664,0.42380407452583313,0.020024484023451805,0.015520528890192509,0.014074013568460941,0.012206676416099072,0.0010542854433879256,0.005646829027682543,0.005932917818427086,0.004704644903540611,0.00024013983784243464,0.000785131414886564,0.0001331759267486632,0.00035353799466975033,
71,,,,,,,,,,,,,,,1.0,,0.0,0.006393757648766041,499.0,0.7703137993812561,-0.006201847456395626,0.4984646439552307,-0.15118101239204407,-0.12293702363967896,-0.09797888994216919,-0.06868116557598114,0.17714424431324005,-0.00313568115234375,0.006361633539199829,0.00868523120880127,0.013282686471939087,-0.0007078647613525391,0.0002008974552154541,-0.004925787448883057,0.17822909355163574,0.14977878332138062,0.08529520034790039,0.08911751210689545,0.1500924974679947,0.07335033267736435,0.16548116505146027,0.049646854400634766,0.038002997636795044,0.018008261919021606,0.06464935094118118,0.030065398663282394,0.00037097695167176425,0.0009895401308313012,0.0001480401842854917,0.0005134737584739923,0.17891472578048706,0.08976025134325027,0.16414974629878998,0.06430158019065857,0.03992249816656113,0.049876730889081955,0.06318863481283188,0.12375500053167343,0.008018347434699535,0.015325079672038555,0.04124494642019272,0.02797265537083149,0.00022529574926011264,0.0005836892523802817,0.00028688734164461493,0.00047591252950951457,{'runtime': 14914}
72,,,,,,,,,,,,,,,1.0,,5.0,0.006434357725083828,499.0,0.40449804067611694,0.09855227172374725,0.5449011325836182,-0.20286968350410461,-0.15524044632911682,-0.13930542767047882,-0.14109088480472565,0.2848623991012573,0.0003122687339782715,0.0012412965297698975,-0.0036114156246185303,0.0015782713890075684,0.0010108351707458496,0.009555816650390625,0.0005344748497009277,0.23209960758686066,0.1735420525074005,0.15340907871723175,0.181776225566864,0.17340555787086487,0.07675649970769882,0.2857378125190735,0.09024389833211899,0.03739512711763382,0.008855355903506279,0.09542296826839447,0.019679222255945206,0.00042145774932578206,0.0010910701239481568,0.00024916266556829214,0.0007166832219809294,0.21521148085594177,0.10057250410318375,0.2268492579460144,0.10574349761009216,0.05894093215465546,0.054378390312194824,0.09739787131547928,0.08748798817396164,0.01101214811205864,0.009299886412918568,0.057705409824848175,0.015826350077986717,0.00026446624542586505,0.0006571284611709416,0.0002718663599807769,0.0004779912705998868,{'runtime': 15473}
73,,,,,,,,,,,,,,,1.0,,6.0,0.0066759781911969185,499.0,0.2579043507575989,0.09196924418210983,0.5537776947021484,-0.19217118620872498,-0.14737406373023987,-0.13873498141765594,-0.13636091351509094,0.2823980450630188,0.0016008615493774414,0.001050710678100586,0.008864879608154297,0.009229838848114014,0.0012441277503967285,0.0026817619800567627,-0.016203761100769043,0.2369789332151413,0.17741575837135315,0.15795275568962097,0.18444399535655975,0.17603369057178497,0.08497143536806107,0.27833643555641174,0.08403041213750839,0.038777947425842285,0.012014718726277351,0.0867563933134079,0.014381111599504948,0.000438032322563231,0.00114113197196275,0.0002537662221584469,0.0006942258914932609,0.21600820124149323,0.10385816544294357,0.21285846829414368,0.10652083158493042,0.06097651273012161,0.06027253717184067,0.09701095521450043,0.08159338682889938,0.01239175908267498,0.010010610334575176,0.053427595645189285,0.013079036958515644,0.00027572520775720477,0.0007008323445916176,0.0002553302329033613,0.0004585516289807856,{'runtime': 15293}
74,,,,,,,,,,,,,,,1.0,,7.0,0.006362810730934143,499.0,0.40360623598098755,0.07087744772434235,0.5316288471221924,-0.17591622471809387,-0.1305227130651474,-0.11999306827783585,-0.12487316876649857,0.25603240728378296,-0.005226850509643555,0.0043020546436309814,0.004428058862686157,0.003937810659408569,0.0007860958576202393,0.005071520805358887,-0.007567882537841797,0.2766790986061096,0.2315903604030609,0.1547246277332306,0.17676647007465363,0.16731485724449158,0.0784311294555664,0.22843323647975922,0.08253173530101776,0.03554180637001991,0.011894396506249905,0.06376224756240845,0.016994252800941467,0.0004245269810780883,0.0012948382645845413,0.00022146991977933794,0.0006122427294030786,0.23635877668857574,0.13799992203712463,0.1812739074230194,0.09624108672142029,0.05584976077079773,0.05345160514116287,0.07845702767372131,0.08054286241531372,0.011512651108205318,0.010217909701168537,0.032730624079704285,0.015266126953065395,0.0002734411391429603,0.0008030092576518655,0.00021552704856730998,0.0003870055661536753,{'runtime': 15201}
75,,,,,,,,,,,,,,,1.0,,11.0,0.006301118992269039,499.0,0.7524385452270508,0.0174189954996109,0.49396008253097534,-0.18260949850082397,-0.13760587573051453,-0.11372479051351547,-0.08129727840423584,0.19597116112709045,-0.007925152778625488,-0.003671109676361084,-0.005623281002044678,-0.006734400987625122,-0.0068242549896240234,0.003194838762283325,-0.003043144941329956,0.19271530210971832,0.16683968901634216,0.09572258591651917,0.09530625492334366,0.16183902323246002,0.07299819588661194,0.16338875889778137,0.060056593269109726,0.03899119049310684,0.01871711015701294,0.059276942163705826,0.030919022858142853,0.0003829270717687905,0.00114357634447515,0.00015449625789187849,0.0006285064737312496,0.18898320198059082,0.10112669318914413,0.16116003692150116,0.06866700202226639,0.04625432565808296,0.048777446150779724,0.06554346531629562,0.11080200225114822,0.007656390778720379,0.014625820331275463,0.03690247982740402,0.027803974226117134,0.0002391956513747573,0.0006738989031873643,0.0002858246734831482,0.0005511262570507824,{'runtime': 15207}
76,,,,,,,,,,,,,,,1.0,,13.0,0.006952596828341484,499.0,0.7777076363563538,-0.020372748374938965,0.46172401309013367,-0.151370108127594,-0.11278392374515533,-0.0854056179523468,-0.05747365951538086,0.15137436985969543,-0.0033393502235412598,0.013261765241622925,-0.0020215511322021484,-0.0031070709228515625,0.0012233853340148926,0.004431337118148804,-0.007290005683898926,0.17348416149616241,0.1411600112915039,0.09049420058727264,0.10151544213294983,0.15095609426498413,0.07844637334346771,0.18331116437911987,0.06235545501112938,0.04040098190307617,0.014018871821463108,0.0712355300784111,0.040525224059820175,0.00036430629552342,0.001012429129332304,0.00015269954747054726,0.00055721151875332,0.17404067516326904,0.0862395316362381,0.1766175776720047,0.07818984985351562,0.04053672030568123,0.05264436826109886,0.07056184113025665,0.13564468920230865,0.009324641898274422,0.011518496088683605,0.04622241482138634,0.036312535405159,0.00022243746207095683,0.0006030891090631485,0.0002947948523797095,0.0005462088738568127,{'runtime': 15285}
77,,,,,,,,,,,,,,,,1.0,0.0,0.00656463485211134,499.0,0.725441575050354,-0.0008662400650791824,0.4773375988006592,-0.15757781267166138,-0.11816942691802979,-0.09650693833827972,-0.06844989210367203,0.17404064536094666,0.0044588446617126465,-0.0020168721675872803,-0.0055408477783203125,-0.003928184509277344,0.0024594664573669434,-0.004502415657043457,-0.008171141147613525,0.18142597377300262,0.15014901757240295,0.09204183518886566,0.09495767951011658,0.1406213939189911,0.0687704086303711,0.1654047816991806,0.05283210799098015,0.03361053019762039,0.015859084203839302,0.06305097043514252,0.03010590560734272,0.00036863883724436164,0.0010149432346224785,0.00014792363799642771,0.0005286504747346044,0.17582882940769196,0.09124378114938736,0.16637960076332092,0.06778409332036972,0.038785938173532486,0.046135079115629196,0.06543968617916107,0.12067312002182007,0.007087309379130602,0.011846652254462242,0.03980938345193863,0.024269122630357742,0.00022091349819675088,0.0006003137677907944,0.00028311897767707705,0.0004769608785863966,{'runtime': 15368}
78,,,,,,,,,,,,,,,,1.0,5.0,0.006463663186877966,499.0,0.5327053070068359,0.059470273554325104,0.5005465745925903,-0.17447564005851746,-0.13208384811878204,-0.11694581061601639,-0.1120603084564209,0.2347595989704132,-0.0032719969749450684,0.004422903060913086,-0.0055501461029052734,-0.003096461296081543,0.00848415493965149,-0.008639514446258545,-0.0036906003952026367,0.23045329749584198,0.1752953976392746,0.14048811793327332,0.15690213441848755,0.16431403160095215,0.07591062784194946,0.24458453059196472,0.07584384083747864,0.03683841601014137,0.008592339232563972,0.07237058132886887,0.018352897837758064,0.00039729097625240684,0.0010616702493280172,0.0002152356319129467,0.0005605093319900334,0.20836569368839264,0.10312611609697342,0.19274872541427612,0.0911748856306076,0.05347177013754845,0.052956074476242065,0.08791115134954453,0.08713622391223907,0.010534508153796196,0.007405113894492388,0.04148651286959648,0.014456863515079021,0.0002447193255648017,0.0006539399619214237,0.00024137675063684583,0.00038887164555490017,{'runtime': 13848}
79,,,,,,,,,,,,,,,,1.0,6.0,0.008450042456388474,499.0,0.2735476493835449,0.08761686831712723,0.5427445769309998,-0.18718084692955017,-0.14186106622219086,-0.13488294184207916,-0.1362914741039276,0.2745583653450012,-0.0012905001640319824,-0.0032498836517333984,0.01622787117958069,0.010097891092300415,0.004410594701766968,-0.009261280298233032,-0.005431234836578369,0.24556714296340942,0.18520686030387878,0.1490890234708786,0.17393943667411804,0.17234420776367188,0.08420347422361374,0.266491174697876,0.08866891264915466,0.03607955202460289,0.012948721647262573,0.07771951705217361,0.016793951392173767,0.000432868575444445,0.0011441718088462949,0.00023565581068396568,0.0006632996955886483,0.21791987121105194,0.10944103449583054,0.19760996103286743,0.09622123837471008,0.05861989036202431,0.05762943997979164,0.09826676547527313,0.08502653986215591,0.01071544922888279,0.010172959417104721,0.04542749375104904,0.012860961258411407,0.00027132363175041974,0.0007034671143628657,0.00023753201821818948,0.00040820392314344645,{'runtime': 14160}
80,,,,,,,,,,,,,,,,1.0,7.0,0.020423438400030136,96.0,-0.06046707183122635,0.11038815975189209,0.04036001116037369,-0.08126749098300934,-0.027074765413999557,-0.04045437276363373,-0.03752912953495979,0.11044135689735413,-0.009520173072814941,-0.006056070327758789,-0.006074875593185425,-0.007076263427734375,-0.00015023350715637207,0.0017574429512023926,0.008065223693847656,0.9162092208862305,0.9208239912986755,0.7551543712615967,0.7595459222793579,0.012193835340440273,0.007794148288667202,0.010721252299845219,0.00524408183991909,0.005116824992001057,0.003049122402444482,0.004373615141957998,0.0032205574680119753,0.00022269008331932127,0.0006394676165655255,0.00018413903308100998,0.0005300866323523223,0.5224025845527649,0.5253784656524658,0.42635589838027954,0.4290906488895416,0.007037390489131212,0.004393193870782852,0.006937507539987564,0.0040658037178218365,0.0036884851288050413,0.0028202973771840334,0.0035917540080845356,0.0030230588745325804,0.0001322265452472493,0.0003769308386836201,0.00012314156629145145,0.0003494046104606241,
81,,,,,,,,,,,,,,,,1.0,11.0,0.02217896282672882,93.0,-0.015885308384895325,0.08317089080810547,0.04039205238223076,-0.06598544120788574,-0.022546350955963135,-0.028010396286845207,-0.025942280888557434,0.08688120543956757,0.008774161338806152,0.01132577657699585,0.015544384717941284,0.016273051500320435,0.0026237666606903076,0.012346059083938599,-0.0011372566223144531,0.8928598165512085,0.8979912400245667,0.7385269999504089,0.7413399815559387,0.00970405526459217,0.005126029718667269,0.008611928671598434,0.0038294882979243994,0.0040649850852787495,0.002327282214537263,0.0031834712717682123,0.002148861065506935,0.00023873275495134294,0.000658841454423964,0.00018734672630671412,0.0005264623323455453,0.514433741569519,0.5166091322898865,0.41725996136665344,0.41894567012786865,0.005717284511774778,0.004276674706488848,0.00589667446911335,0.003528545843437314,0.0027920471038669348,0.002605251967906952,0.0027334075421094894,0.0025726647581905127,0.00014315452426671982,0.00039813530747778714,0.00012608047109097242,0.0003534899733494967,
82,,,,,,,,,,,,,,,,1.0,13.0,0.02206512726843357,84.0,-0.03364403545856476,0.0818677544593811,0.03774626553058624,-0.06442940980195999,-0.03343745321035385,-0.027637608349323273,-0.04234124720096588,0.08475737273693085,-0.0020830929279327393,0.0073736608028411865,-0.004638612270355225,-0.005077242851257324,0.013429254293441772,-0.0133514404296875,-0.0001252591609954834,0.8487672209739685,0.8295331001281738,0.7517054677009583,0.7586323618888855,0.023655852302908897,0.019186008721590042,0.01190724316984415,0.006356531288474798,-0.0005907315062358975,0.002326231449842453,0.006421584170311689,0.004003362264484167,0.0004182156699243933,0.001367498654872179,0.00019052749848924577,0.0005224550841376185,0.48874276876449585,0.4764695465564728,0.4252643287181854,0.4289197027683258,0.019914109259843826,0.01759331114590168,0.01389757264405489,0.013522380962967873,0.0007722029113210738,0.0027527143247425556,0.005223395302891731,0.004306567832827568,0.0002419505181023851,0.0007799325976520777,0.00012811629858333617,0.00035434484016150236,
83,,,0.75,0.25,,,,,,,,,,,,,0.0,0.02328932285308838,84.0,-0.03353781998157501,0.09529818594455719,0.039761900901794434,-0.07318411767482758,-0.026855546981096268,-0.03208034858107567,-0.03347986191511154,0.09716995805501938,-0.001725912094116211,0.0035615265369415283,0.019683927297592163,0.016753315925598145,0.006517738103866577,0.007507294416427612,-0.0007479190826416016,0.8477551937103271,0.8590301275253296,0.759647011756897,0.763751745223999,0.009690405800938606,0.0074706366285681725,0.011097555980086327,0.00753147853538394,0.005990464705973864,0.0052974340505898,0.0050926897674798965,0.004391204100102186,0.0004083102394361049,0.0011082361452281475,0.00019050280388910323,0.000534544640686363,0.4892473816871643,0.49583232402801514,0.4293399453163147,0.4317013621330261,0.006657315418124199,0.0061063747853040695,0.007855145260691643,0.006163295358419418,0.004425310995429754,0.003411301178857684,0.004334022291004658,0.004062448628246784,0.0002363084931857884,0.0006421905709430575,0.00012734699703287333,0.0003472212119959295,
84,,,0.5,0.5,,,,,,,,,,,,,0.0,0.021704113110899925,146.0,-0.013547331094741821,0.12634100019931793,0.03395902365446091,-0.08589114248752594,-0.03624303638935089,-0.039630524814128876,-0.06727801263332367,0.1219271868467331,0.0037506520748138428,0.007717728614807129,0.0009733438491821289,0.0026976466178894043,0.013055592775344849,0.011949717998504639,-0.013463795185089111,0.6735985279083252,0.6824233531951904,0.7073692679405212,0.7263002395629883,0.040247753262519836,0.03963153809309006,0.039538681507110596,0.02457560785114765,0.004990564659237862,0.009907721541821957,0.014348131604492664,0.012889891862869263,0.000690591405145824,0.002066325629130006,0.0002597197890281677,0.000597779406234622,0.3889767825603485,0.39371636509895325,0.40452268719673157,0.41245776414871216,0.026015590876340866,0.022801442071795464,0.027156688272953033,0.019129058346152306,0.004497341811656952,0.006718161515891552,0.010542617179453373,0.010106435976922512,0.0003901529998984188,0.0011698167072609067,0.00016705265443306416,0.00040962322964333,
85,,,0.25,0.75,,,,,,,,,,,,,0.0,0.02247167006134987,146.0,-0.01190471462905407,0.12796519696712494,0.04261653125286102,-0.09519840776920319,-0.036439768970012665,-0.03876099735498428,-0.06131655350327492,0.126426562666893,-0.0038079023361206055,-0.004512190818786621,0.0026301145553588867,0.002320796251296997,0.02450275421142578,0.005254179239273071,0.006562292575836182,0.71272873878479,0.721086859703064,0.7025499939918518,0.7242129445075989,0.048148613423109055,0.0437290295958519,0.042119793593883514,0.024914633482694626,0.006991280242800713,0.003957400098443031,0.016479963436722755,0.01319198589771986,0.0006665720138698816,0.0020107256714254618,0.00027527089696377516,0.0006143116042949259,0.4118734300136566,0.41551825404167175,0.4015209674835205,0.41085144877433777,0.03162882477045059,0.028834940865635872,0.030102286487817764,0.02191242203116417,0.006151477340608835,0.004249648191034794,0.012487282045185566,0.01163963507860899,0.000380870042135939,0.001142797409556806,0.00017767384997569025,0.0004186762380413711,
86,,,0.75,0.25,,,,,,,,,,,,,5.0,0.007251526229083538,499.0,0.708419144153595,0.07930412888526917,0.5343539118766785,-0.20291876792907715,-0.15579237043857574,-0.14000360667705536,-0.13067516684532166,0.26435714960098267,-0.0036641955375671387,0.010357409715652466,-0.00523221492767334,-0.004636585712432861,0.005334764719009399,-0.0006117820739746094,-0.002591073513031006,0.25985395908355713,0.2168370932340622,0.13734999299049377,0.16593267023563385,0.17387866973876953,0.08048170059919357,0.22268866002559662,0.07541998475790024,0.03814868628978729,0.010302139446139336,0.06662510335445404,0.013213359750807285,0.0004053268057759851,0.0011451634345576167,0.0001967559364857152,0.0005638011498376727,0.23340900242328644,0.1307583898305893,0.18025682866573334,0.09250091016292572,0.056118279695510864,0.05430346727371216,0.08439967781305313,0.08935434371232986,0.011861278675496578,0.009547811932861805,0.04106814041733742,0.014108157716691494,0.00026199547573924065,0.0007022844511084259,0.00022359240392688662,0.00037204299587756395,{'runtime': 15633}
87,,,0.5,0.5,,,,,,,,,,,,,5.0,0.008005538955330849,499.0,0.1297418475151062,0.1236129105091095,0.5462393760681152,-0.2211904674768448,-0.16904951632022858,-0.16972053050994873,-0.18279269337654114,0.3070752024650574,0.0047265589237213135,-0.0009509623050689697,0.0066054463386535645,0.00477263331413269,0.004996299743652344,-0.0036880075931549072,-0.01339733600616455,0.26048314571380615,0.22038410604000092,0.14730259776115417,0.16742849349975586,0.1729210466146469,0.07728701829910278,0.231723353266716,0.09424653649330139,0.036483459174633026,0.009954656474292278,0.060647595673799515,0.014968104660511017,0.0004076155018992722,0.0011206556810066104,0.00022566165716852993,0.0005776804755441844,0.22685334086418152,0.13241536915302277,0.1656695306301117,0.08620559424161911,0.0613582506775856,0.054032936692237854,0.08493102341890335,0.07821831852197647,0.011037425138056278,0.008891837671399117,0.030870921909809113,0.013513772748410702,0.0002623804030008614,0.0007073552696965635,0.00020350803970359266,0.00033161044120788574,{'runtime': 15194}
88,,,0.25,0.75,,,,,,,,,,,,,5.0,0.008849458768963814,499.0,0.23779043555259705,0.13163185119628906,0.5022034049034119,-0.22889068722724915,-0.17127659916877747,-0.1672040820121765,-0.18137139081954956,0.2978975772857666,0.006106436252593994,-0.0025934576988220215,0.0058564841747283936,0.0006274580955505371,-0.0012867748737335205,-0.002187788486480713,-0.006126284599304199,0.25336867570877075,0.19466397166252136,0.15800337493419647,0.1883697211742401,0.18652106821537018,0.08149383217096329,0.2666921019554138,0.1007501557469368,0.0387665331363678,0.010542461648583412,0.07195056229829788,0.012875134125351906,0.0004456379101611674,0.0012346369912847877,0.00025649115559644997,0.0007204681169241667,0.2288161814212799,0.11340362578630447,0.19373545050621033,0.101451076567173,0.06586579978466034,0.06208934634923935,0.09830548614263535,0.08210068196058273,0.012048554606735706,0.009769760072231293,0.03660941869020462,0.012487026862800121,0.0002838500076904893,0.0007366266218014061,0.00021768247825093567,0.0004126146959606558,{'runtime': 15851}
89,,,0.75,0.25,,,,,,,,,,,,,6.0,0.008403513580560684,499.0,0.052982110530138016,0.13916032016277313,0.508888304233551,-0.2336733341217041,-0.16360193490982056,-0.1613503396511078,-0.18232852220535278,0.30683451890945435,-0.0024119019508361816,0.0075092613697052,-0.0014335811138153076,3.507733345031738e-05,0.004642605781555176,-0.006039679050445557,-0.009781897068023682,0.2566584646701813,0.1962461769580841,0.15834541618824005,0.19006884098052979,0.1763456165790558,0.08083247393369675,0.2647351920604706,0.116732656955719,0.034644827246665955,0.01266429852694273,0.06791094690561295,0.02057798020541668,0.00043159519555047154,0.0011794863967224956,0.00023807285469956696,0.0007651611813344061,0.2240201085805893,0.11613895744085312,0.1853213608264923,0.10056420415639877,0.06750215590000153,0.0597229078412056,0.09396091848611832,0.08319851756095886,0.011826791800558567,0.010761760175228119,0.03618891164660454,0.015682557597756386,0.0002785867254715413,0.0007410362595692277,0.00021682801889255643,0.0004494599997997284,{'runtime': 15983}
90,,,0.5,0.5,,,,,,,,,,,,,6.0,0.008125470951199532,499.0,0.696174144744873,0.002202965086326003,0.5010594725608826,-0.16833171248435974,-0.12505072355270386,-0.10620742291212082,-0.0809362530708313,0.18532946705818176,-0.004425406455993652,0.0015340745449066162,-0.0008140206336975098,-3.069639205932617e-06,-0.005078047513961792,-0.00315171480178833,-0.0026269853115081787,0.20744216442108154,0.17084288597106934,0.10199854522943497,0.10451206564903259,0.15510714054107666,0.07600314170122147,0.1728965938091278,0.06083931773900986,0.038303863257169724,0.017540881410241127,0.06312132626771927,0.030930280685424805,0.00037439409061335027,0.0010170130990445614,0.00015640840865671635,0.0005281439516693354,0.19646413624286652,0.10421837866306305,0.17321324348449707,0.07376328110694885,0.043427303433418274,0.05140266567468643,0.06878341734409332,0.11893969774246216,0.008772976696491241,0.01388731598854065,0.042105622589588165,0.026158669963479042,0.0002349224523641169,0.0006162914796732366,0.00027489030617289245,0.0004833353159483522,{'runtime': 15700}
