,iid,shape_0,size_0,color_0,material_0,appr_corr_0,material_0shape_0,shape_0color_0,size_0material_0,material_0shape_0color_0,size_0material_0color_0,size_0material_0shape_0,size_0shape_0color_0,intr_corr_0,seed,images,_runtime,_timestamp,_step,lr-Adam,loss,epoch,avg_ari_mask,corr_coef_disc,corr_coef_pos,corr_coef_size,corr_coef_material,corr_coef_shape,corr_coef_color,corr_coef,corr_rank_disc,corr_rank_pos,corr_rank_size,corr_rank_material,corr_rank_shape,corr_rank_color,corr_rank,avg_obj_greedy_loss_nodup,avg_attr_greedy_loss_nodup,avg_obj_pseudo_greedy_loss,avg_attr_pseudo_greedy_loss,avg_obj_greedy_loss_nodup_en,avg_attr_greedy_loss_nodup_en,avg_obj_pseudo_greedy_loss_en,avg_attr_pseudo_greedy_loss_en,avg_obj_greedy_loss_nodup_hn,avg_attr_greedy_loss_nodup_hn,avg_obj_pseudo_greedy_loss_hn,avg_attr_pseudo_greedy_loss_hn,std_obj_greedy_loss_nodup,std_attr_greedy_loss_nodup,std_obj_pseudo_greedy_loss,std_attr_pseudo_greedy_loss,avg_obj_greedy_cos_loss_nodup,avg_attr_greedy_cos_loss_nodup,avg_obj_pseudo_greedy_cos_loss,avg_attr_pseudo_greedy_cos_loss,avg_obj_greedy_cos_loss_nodup_en,avg_attr_greedy_cos_loss_nodup_en,avg_obj_pseudo_greedy_cos_loss_en,avg_attr_pseudo_greedy_cos_loss_en,avg_obj_greedy_cos_loss_nodup_hn,avg_attr_greedy_cos_loss_nodup_hn,avg_obj_pseudo_greedy_cos_loss_hn,avg_attr_pseudo_greedy_cos_loss_hn,std_obj_greedy_cos_loss_nodup,std_attr_greedy_cos_loss_nodup,std_obj_pseudo_greedy_cos_loss,std_attr_pseudo_greedy_cos_loss,_wandb
0,1.0,,,,,,,,,,,,,,5.0,"{'_type': 'images/separated', 'width': 1172, 'height': 652, 'format': 'png', 'count': 1}",45386,1636709612,39499,0.00015209892958988923,0.006439711432904005,499,0.8577312231063843,-0.029203392565250397,0.4065050482749939,-0.11366500705480576,-0.08254647254943848,-0.053825244307518005,-0.012033127248287201,0.12340621650218964,-0.007976114749908447,-0.002852797508239746,0.001241236925125122,0.004218786954879761,-0.016225993633270264,0.0016481876373291016,-0.00015920400619506836,0.14064012467861176,0.14072252810001373,0.05061730369925499,0.09414985030889511,0.1595388799905777,0.05851750448346138,0.1672937422990799,0.04932956397533417,0.05269409716129303,0.006709630601108074,0.0773434191942215,0.03133929520845413,0.00040222553070634604,0.0013970279833301902,0.00013562702224589884,0.0005139664863236248,0.16035330295562744,0.08567577600479126,0.14319679141044617,0.06693728268146515,0.03821203112602234,0.03483845666050911,0.05394269526004791,0.1434769481420517,0.009817046113312244,0.006119813770055771,0.055210527032613754,0.022961298003792763,0.00021945378102827817,0.0008051160257309675,0.00026314251590520144,0.0003795619704760611,{'runtime': 45386}
1,1.0,,,,,,,,,,,,,,6.0,"{'_type': 'images/separated', 'width': 1172, 'height': 652, 'format': 'png', 'count': 1}",45317,1636709543,39499,0.00015209892958988923,0.003033778863027692,499,0.14478132128715515,0.18817684054374695,0.5954782962799072,-0.2215631902217865,-0.18858836591243744,-0.18614625930786133,-0.19550669193267822,0.3810041546821594,-0.0014692246913909912,-0.0006913542747497559,-0.004280805587768555,-0.005354046821594238,0.0008063316345214844,0.004461884498596191,-0.0019071996212005615,0.16456687450408936,0.1210268884897232,0.09347108006477356,0.1450076699256897,0.19957374036312103,0.0875750407576561,0.3381483554840088,0.09793442487716675,0.05281216651201248,0.009395329281687737,0.09999394416809082,-0.0012232752051204443,0.0003682333917822689,0.000914737640414387,0.00023656172561459243,0.000653904746286571,0.19442981481552124,0.07785866409540176,0.2047421783208847,0.09746985882520676,0.058318182826042175,0.05484456568956375,0.11331401765346527,0.06657195836305618,0.012309854850172997,0.009695219807326794,0.04443589597940445,0.010668087750673294,0.0002573995152488351,0.000584865570999682,0.00025672224001027644,0.0005528107867576182,{'runtime': 45317}
2,1.0,,,,,,,,,,,,,,7.0,"{'_type': 'images/separated', 'width': 1172, 'height': 652, 'format': 'png', 'count': 1}",34813,1636699045,39499,0.00015209892958988923,0.004349570721387863,499,0.89278644323349,-0.01949298195540905,0.5050398707389832,-0.13728362321853638,-0.10487861186265945,-0.07990264892578125,-0.0369686521589756,0.167939692735672,0.008057057857513428,-0.0006515979766845703,-0.0031381547451019287,-0.0017521679401397705,0.004658877849578857,-0.009880542755126953,0.005603313446044922,0.1259218156337738,0.09598248451948166,0.04940981790423393,0.08619999140501022,0.18123477697372437,0.05982179567217827,0.18803438544273376,0.0653189942240715,0.054273515939712524,0.009172181598842144,0.08195838332176208,0.03017079457640648,0.0003741851251106709,0.0010386004578322172,0.00011463294504210353,0.0003896303242072463,0.1618024706840515,0.060304753482341766,0.14777159690856934,0.06229409575462341,0.044122226536273956,0.03308960050344467,0.0597025565803051,0.15342731773853302,0.007230519782751799,0.007531420327723026,0.062029626220464706,0.02313792146742344,0.00021967708016745746,0.0006153152789920568,0.00025081171770580113,0.0003248081775382161,{'runtime': 34813}
3,1.0,,,,,,,,,,,,,,11.0,"{'_type': 'images/separated', 'width': 1172, 'height': 652, 'format': 'png', 'count': 1}",35392,1636699641,39499,0.00015209892958988923,0.0029791530687361956,499,0.9315547347068787,0.04056471586227417,0.5837434530258179,-0.1946525126695633,-0.15275739133358002,-0.11528833210468292,-0.08645904064178467,0.24884478747844696,0.002954244613647461,0.005238145589828491,0.003899186849594116,0.0037454962730407715,0.0019461512565612793,-0.0026345252990722656,0.004278212785720825,0.1748363971710205,0.13974125683307648,0.06329504400491714,0.06420449912548065,0.16939155757427216,0.06941267848014832,0.11274532973766327,0.03469773754477501,0.04451748728752136,0.01636475883424282,0.04780544713139534,0.019276810809969902,0.0003749928146135062,0.0009300935780629516,0.00010781037417473271,0.00037743832217529416,0.18645234405994415,0.08634632080793381,0.11800158023834229,0.04612475633621216,0.047660067677497864,0.04387187957763672,0.04487316310405731,0.08552932739257812,0.007260210812091827,0.016107305884361267,0.03204438462853432,0.015565752051770687,0.0002448787272442132,0.0005576982512138784,0.00020083339768461883,0.00033031016937457025,{'runtime': 35391}
4,1.0,,,,,,,,,,,,,,13.0,"{'_type': 'images/separated', 'width': 1172, 'height': 652, 'format': 'png', 'count': 1}",35097,1636699335,39499,0.00015209892958988923,0.0032050544396042824,499,0.9259283542633057,0.04484602436423302,0.5467718839645386,-0.17950889468193054,-0.142286479473114,-0.11293669044971466,-0.07250747084617615,0.238995760679245,0.0011552870273590088,0.006319105625152588,-0.0031860172748565674,-0.0009512901306152344,-0.000374525785446167,-0.0017650127410888672,0.00041162967681884766,0.16817545890808105,0.15783943235874176,0.06498945504426956,0.06929527968168259,0.18155355751514435,0.07010755687952042,0.1355898231267929,0.04526355490088463,0.04724174737930298,0.016559069976210594,0.053312722593545914,0.02174769714474678,0.0003777228412218392,0.0010503375669941306,0.00012114116543671116,0.0004392160626593977,0.1829885095357895,0.09614714235067368,0.1279033124446869,0.05056895315647125,0.05394968017935753,0.044736653566360474,0.05475648120045662,0.0826224610209465,0.01071968488395214,0.017445174977183342,0.03243846446275711,0.01692700944840908,0.00025056538288481534,0.000603125081397593,0.00023366487585008144,0.00040623810491524637,{'runtime': 35097}
5,,1.0,,,,,,,,,,,,,0.0,"{'_type': 'images/separated', 'width': 1172, 'height': 652, 'format': 'png', 'count': 1}",35005,1636699240,39499,0.00015209892958988923,0.012572675943374634,499,0.7638978362083435,-0.030306104570627213,0.4236556887626648,-0.0942491888999939,-0.08200401067733765,-0.051503151655197144,-0.011502984911203384,0.12885990738868713,-0.0031175613403320312,0.00881466269493103,0.003365814685821533,0.0033889710903167725,0.0024976730346679688,-0.006757944822311401,0.007556051015853882,0.18968752026557922,0.1390848159790039,0.08370187133550644,0.1243172362446785,0.15970271825790405,0.07900302857160568,0.18690872192382812,0.06642105430364609,0.0407286137342453,0.012455820105969906,0.07633139193058014,0.032005034387111664,0.00047886683023534715,0.001547127729281783,0.00020798866171389818,0.000609085604082793,0.18374601006507874,0.0849195271730423,0.16549566388130188,0.0822504535317421,0.0455833375453949,0.047553155571222305,0.06328155845403671,0.16181515157222748,0.008706239052116871,0.009045535698533058,0.05758614093065262,0.028382141143083572,0.00026172888465225697,0.0009167568641714752,0.0002986371982842684,0.0004103557439520955,{'runtime': 35005}
6,,1.0,,,,,,,,,,,,,5.0,"{'_type': 'images/separated', 'width': 1172, 'height': 652, 'format': 'png', 'count': 1}",33420,1636697649,39499,0.00015209892958988923,0.005716412328183651,499,0.8897814750671387,-0.00717818271368742,0.533981204032898,-0.1467847228050232,-0.11606566607952118,-0.08269484341144562,-0.04201287031173706,0.18926900625228882,0.007145911455154419,0.005715906620025635,-0.012006521224975586,-0.015762627124786377,0.002205491065979004,0.000187605619430542,0.0030504167079925537,0.1468258798122406,0.10944803804159164,0.06830209493637085,0.09706616401672363,0.17273476719856262,0.09111782908439636,0.19283553957939148,0.07806356251239777,0.04831899702548981,0.014729257673025131,0.07668901234865189,0.03829224780201912,0.0003486580972094089,0.0010535912588238716,0.0001556195056764409,0.0005243953783065081,0.1741505265235901,0.06979720294475555,0.16252955794334412,0.07608120143413544,0.041721709072589874,0.05323454737663269,0.06595773994922638,0.154433473944664,0.008594796992838383,0.01311294361948967,0.05469847843050957,0.029116714373230934,0.00021365591965150088,0.0006217378540895879,0.00029513039044104517,0.0005103040602989495,{'runtime': 33420}
7,,1.0,,,,,,,,,,,,,6.0,"{'_type': 'images/separated', 'width': 1172, 'height': 652, 'format': 'png', 'count': 1}",33597,1636697828,39499,0.00015209892958988923,0.0036274241283535957,499,0.9178731441497803,-0.014041740447282791,0.445705771446228,-0.12991027534008026,-0.1001640111207962,-0.07358665764331818,-0.028298886492848396,0.1509062945842743,-0.010865867137908936,-0.0018096566200256348,0.00029459595680236816,-0.0030745267868041992,-0.008755147457122803,-0.0012044906616210938,-0.0009569823741912842,0.1806638091802597,0.14653362333774567,0.06097625195980072,0.10090764611959457,0.17041166126728058,0.07662774622440338,0.17122875154018402,0.06179879605770111,0.051978494971990585,0.009994389489293098,0.07443804293870926,0.03240104764699936,0.0004613411147147417,0.0014385859249159694,0.0001459383638575673,0.0005222518229857087,0.18767955899238586,0.08999427407979965,0.14862069487571716,0.0721413865685463,0.044249892234802246,0.045357488095760345,0.053821951150894165,0.148629829287529,0.011441747657954693,0.010370460338890553,0.05600913614034653,0.024222522974014282,0.00025459565222263336,0.0008294648723676801,0.0002468912862241268,0.000406288483645767,{'runtime': 33597}
8,,1.0,,,,,,,,,,,,,7.0,"{'_type': 'images/separated', 'width': 1172, 'height': 652, 'format': 'png', 'count': 1}",31154,1636695386,39499,0.00015209892958988923,0.004106838721781969,499,0.9263139963150024,0.0202326737344265,0.5466406345367432,-0.16085845232009888,-0.13811182975769043,-0.10561443865299225,-0.0703715831041336,0.21760669350624084,0.0007078647613525391,-0.003188490867614746,0.004515290260314941,0.004448890686035156,-0.0032221972942352295,-0.003967553377151489,0.004241377115249634,0.13530869781970978,0.10305166989564896,0.049771182239055634,0.05144122242927551,0.17562969028949738,0.08358977735042572,0.12454605102539062,0.04302908107638359,0.04999767988920212,0.021512823179364204,0.047606728971004486,0.018580369651317596,0.00035161347477696836,0.000855513964779675,9.450549987377599e-05,0.0003449401119723916,0.16863934695720673,0.06456076353788376,0.10637212544679642,0.037389129400253296,0.042684633284807205,0.05337858945131302,0.046862274408340454,0.08061262965202332,0.004755754955112934,0.022900423035025597,0.029680272564291954,0.01369496900588274,0.00022706871095579118,0.0004979784716852009,0.0001886655081762001,0.00029778992757201195,{'runtime': 31154}
9,,1.0,,,,,,,,,,,,,11.0,"{'_type': 'images/separated', 'width': 1172, 'height': 652, 'format': 'png', 'count': 1}",30710,1636694940,39499,0.00015209892958988923,0.004074896685779095,499,0.8080291152000427,-0.01324528083205223,0.2963828444480896,-0.06691813468933105,-0.05883175507187843,-0.030449802055954933,-0.01287913229316473,0.09695713222026825,-0.004219472408294678,-0.001341104507446289,-0.011346697807312012,-0.012524902820587158,0.0004126429557800293,0.002943575382232666,-0.008462727069854736,0.14831601083278656,0.13640370965003967,0.04901030287146568,0.07497779279947281,0.16679173707962036,0.05789898708462715,0.12945207953453064,0.034962285310029984,0.0448223240673542,0.006880023516714573,0.060371894389390945,0.022299835458397865,0.00038197633693926036,0.001222419086843729,8.80202860571444e-05,0.0003824601590167731,0.17369823157787323,0.08319681137800217,0.11976107954978943,0.05478676036000252,0.03783692792057991,0.03636719658970833,0.04014908894896507,0.10387434810400009,0.004564372822642326,0.008041219785809517,0.037369322031736374,0.019688785076141357,0.00023844742099754512,0.0007106033735908568,0.0001946801203303039,0.00036260366323404014,{'runtime': 30709}
