,iid,shape_0,size_0,color_0,material_0,appr_corr_0,material_0shape_0,shape_0color_0,size_0material_0,material_0shape_0color_0,size_0material_0color_0,size_0material_0shape_0,size_0shape_0color_0,intr_corr_0,seed,loss,avg_ari_mask,corr_coef_disc,corr_coef_pos,corr_coef_size,corr_coef_material,corr_coef_shape,corr_coef_color,corr_coef,corr_rank_disc,corr_rank_pos,corr_rank_size,corr_rank_material,corr_rank_shape,corr_rank_color,corr_rank,avg_obj_greedy_loss_nodup,avg_attr_greedy_loss_nodup,avg_obj_pseudo_greedy_loss,avg_attr_pseudo_greedy_loss,avg_obj_greedy_loss_nodup_en,avg_attr_greedy_loss_nodup_en,avg_obj_pseudo_greedy_loss_en,avg_attr_pseudo_greedy_loss_en,avg_obj_greedy_loss_nodup_hn,avg_attr_greedy_loss_nodup_hn,avg_obj_pseudo_greedy_loss_hn,avg_attr_pseudo_greedy_loss_hn,std_obj_greedy_loss_nodup,std_attr_greedy_loss_nodup,std_obj_pseudo_greedy_loss,std_attr_pseudo_greedy_loss,avg_obj_greedy_cos_loss_nodup,avg_attr_greedy_cos_loss_nodup,avg_obj_pseudo_greedy_cos_loss,avg_attr_pseudo_greedy_cos_loss,avg_obj_greedy_cos_loss_nodup_en,avg_attr_greedy_cos_loss_nodup_en,avg_obj_pseudo_greedy_cos_loss_en,avg_attr_pseudo_greedy_cos_loss_en,avg_obj_greedy_cos_loss_nodup_hn,avg_attr_greedy_cos_loss_nodup_hn,avg_obj_pseudo_greedy_cos_loss_hn,avg_attr_pseudo_greedy_cos_loss_hn,std_obj_greedy_cos_loss_nodup,std_attr_greedy_cos_loss_nodup,std_obj_pseudo_greedy_cos_loss,std_attr_pseudo_greedy_cos_loss
191,0.5,,0.5,,,,,,,,,,,,0.0,0.0019647809676826,0.9576480388641357,0.013548804447054863,0.603030264377594,-0.1724020540714264,-0.14283548295497894,-0.12003760039806366,-0.0726241022348404,0.23244360089302063,-0.006228268146514893,0.0009663403034210205,0.0023026764392852783,0.0017483532428741455,0.0015012025833129883,0.008268475532531738,-0.005283325910568237,0.2214035540819168,0.17960397899150848,0.05859699100255966,0.07442626357078552,0.16082917153835297,0.07765476405620575,0.1257137507200241,0.04134489968419075,0.04412500560283661,0.01307186484336853,0.05413460731506348,0.021863458678126335,0.0004131709865760058,0.0011971695348620415,0.0001271520886803046,0.00031084840884432197,0.20902475714683533,0.10966739803552628,0.11850833892822266,0.05546867847442627,0.04222816228866577,0.045752137899398804,0.04100858420133591,0.09652462601661682,0.009387070313096046,0.011142854578793049,0.038756113499403,0.01653318852186203,0.00024070893414318562,0.0006860846187919378,0.00017756888701114804,0.0003092984843533486
192,0.25,,0.75,,,,,,,,,,,,0.0,0.002296446356922388,0.9591078758239746,0.020076800137758255,0.5685678720474243,-0.1588338315486908,-0.13821452856063843,-0.11180032044649124,-0.08193950355052948,0.22553440928459167,0.0033923685550689697,0.00061759352684021,0.0020464658737182617,-0.0016021728515625,-0.006138443946838379,-0.003949224948883057,0.00012362003326416016,0.20591610670089722,0.15420587360858917,0.058128729462623596,0.061154868453741074,0.1599782258272171,0.08354003727436066,0.10943525284528732,0.03641367331147194,0.044701654464006424,0.0105977738276124,0.0477575957775116,0.01936749555170536,0.0004084165266249329,0.0011717654997482896,0.00011891078611370176,0.0002799974463414401,0.1973334699869156,0.09444430470466614,0.106078140437603,0.04388623684644699,0.041963234543800354,0.04856386408209801,0.034289970993995667,0.08161766082048416,0.00868958979845047,0.008709006011486053,0.03337927535176277,0.013432995416224003,0.0002346523542655632,0.0006857523112557828,0.00015945224731694907,0.00024974069674499333
193,0.1,,0.9,,,,,,,,,,,,0.0,0.0024001803249120712,0.9602649211883545,0.03974492847919464,0.5967512130737305,-0.17938487231731415,-0.15789324045181274,-0.13191409409046173,-0.09575886279344559,0.25287601351737976,-0.0009719133377075195,0.00597536563873291,0.0010679960250854492,0.004035651683807373,0.0017201006412506104,0.006935596466064453,0.002392709255218506,0.19653604924678802,0.1555054634809494,0.04998323693871498,0.06322017312049866,0.1555817723274231,0.08912131935358047,0.10830201208591461,0.03609359636902809,0.046746768057346344,0.011054902337491512,0.04586797580122948,0.020491372793912888,0.00042593240505084395,0.001337260939180851,0.00011547324538696557,0.0003301934339106083,0.19071191549301147,0.0947805643081665,0.10136903822422028,0.046234551817178726,0.03783097490668297,0.05105720832943916,0.03491118922829628,0.08366380631923676,0.00785665400326252,0.008720122277736664,0.033384375274181366,0.015604961663484573,0.000234536113566719,0.0007867464446462691,0.00016139305080287158,0.000279192317975685
194,0.9,,0.1,,,,,,,,,,,,5.0,0.0021756794303655624,0.9533904790878296,0.011259075254201889,0.5429912805557251,-0.15100973844528198,-0.11774149537086487,-0.09003238379955292,-0.05085934326052666,0.2084515392780304,-0.0013302862644195557,-0.011317968368530273,-0.011245369911193848,-0.015213489532470703,-0.011290013790130615,2.473592758178711e-05,0.001353442668914795,0.19765403866767883,0.17110233008861542,0.05445330962538719,0.060591693967580795,0.1697622686624527,0.09553831815719604,0.10807979851961136,0.05027860403060913,0.0547526553273201,0.013437990099191666,0.04122047871351242,0.018394378945231438,0.0004445732047315687,0.001540191937237978,0.00012118482118239626,0.00033350681769661605,0.19307741522789001,0.10625599324703217,0.09002257883548737,0.043763089925050735,0.045711468905210495,0.047780171036720276,0.035654619336128235,0.07564651221036911,0.010169708169996738,0.010747826658189297,0.03578755259513855,0.014078163541853428,0.0002520629786886275,0.0009122898336499929,0.00014996436948422343,0.0002804953546728939
195,0.75,,0.25,,,,,,,,,,,,5.0,0.0016449113609269261,0.9712705612182617,0.1292368322610855,0.6285825371742249,-0.21631450951099396,-0.17610979080200195,-0.1521562933921814,-0.12797488272190094,0.3420717418193817,0.0026652514934539795,0.002044588327407837,-0.006530582904815674,-0.003191053867340088,-0.002848982810974121,-0.003720313310623169,-0.01616072654724121,0.13744227588176727,0.10907280445098877,0.06066694110631943,0.04831651598215103,0.19169120490550995,0.07734311372041702,0.12460696697235107,0.03535968437790871,0.05645224452018738,0.016782846301794052,0.0470103956758976,0.01597723364830017,0.00035001110518351197,0.0008325566886924207,0.00012810080079361796,0.0003465180052444339,0.1703769862651825,0.06754869222640991,0.11233299225568771,0.03466210514307022,0.056882377713918686,0.045100387185811996,0.04962007701396942,0.06065141409635544,0.013010522350668907,0.021806946024298668,0.03125760331749916,0.011095050722360611,0.00024833131465129554,0.00048400816740468144,0.00021285860566422343,0.0002804381074383855
196,0.5,,0.5,,,,,,,,,,,,5.0,0.0016616401262581348,0.04614599794149399,0.16644439101219177,0.601943850517273,-0.22743074595928192,-0.1995924562215805,-0.1929377317428589,-0.21561115980148315,0.3644651472568512,-0.010043203830718994,0.003226369619369507,-0.009128600358963013,-0.005714118480682373,0.004750847816467285,0.003107786178588867,0.012017011642456055,0.26491233706474304,0.22940593957901,0.1369156539440155,0.11522740125656128,0.16008327901363373,0.06369699537754059,0.11226222664117813,0.04757804423570633,0.03383071348071098,0.007661809213459492,0.028914950788021088,0.00746883312240243,0.00036522498703561723,0.0010796993738040328,0.00020958449749741703,0.0006614560843445361,0.23225714266300201,0.14228709042072296,0.13312113285064697,0.07634740322828293,0.04872579872608185,0.03933766484260559,0.03859466314315796,0.03873559087514877,0.005633713211864233,0.005847678519785404,0.013230460695922375,0.007920332252979279,0.00024177177692763507,0.0006398472469300032,0.00017163247684948146,0.0004263941082172096
197,0.25,,0.75,,,,,,,,,,,,5.0,0.002499088179320097,0.9492684602737427,0.10086046159267426,0.5490478277206421,-0.18226110935211182,-0.14879417419433594,-0.13269077241420746,-0.1054944097995758,0.2883588969707489,-0.0009042918682098389,-0.01108318567276001,0.0037520527839660645,0.0038106441497802734,0.0024992823600769043,-0.006717801094055176,0.008092433214187622,0.138044074177742,0.09891343861818314,0.048108797520399094,0.04302184656262398,0.16871419548988342,0.07189491391181946,0.09429147839546204,0.031163424253463745,0.048652488738298416,0.019687697291374207,0.03736787661910057,0.013082237914204597,0.000322977255564183,0.0007699207635596395,9.157803287962452e-05,0.0002618118596728891,0.163197860121727,0.06254427134990692,0.08755166083574295,0.03062976896762848,0.04525623098015785,0.044455502182245255,0.03654026612639427,0.05047581344842911,0.00923155341297388,0.02617621049284935,0.023727167397737503,0.009235285222530365,0.00023069557209964842,0.0004627767775673419,0.0001558892836328596,0.00022481626365333796
198,0.1,,0.9,,,,,,,,,,,,5.0,0.0021142829209566116,0.9403102397918701,0.1640242040157318,0.5126975774765015,-0.19315919280052185,-0.16193529963493347,-0.1422426849603653,-0.13019227981567383,0.32991304993629456,-0.004223883152008057,0.011976748704910278,-0.0057478249073028564,-0.0028704404830932617,0.0038249194622039795,0.005115687847137451,-0.0008440613746643066,0.16259394586086273,0.10940372943878174,0.04613519459962845,0.03597801551222801,0.1738988310098648,0.07412859797477722,0.07929275929927826,0.026429185643792152,0.04543077200651169,0.013424418866634369,0.027970192953944206,0.008389870636165142,0.00035388374817557633,0.0008412087918259203,8.977227116702124e-05,0.00020675317500717938,0.17486347258090973,0.06616340577602386,0.07033421844244003,0.023800626397132874,0.048185501247644424,0.04305005446076393,0.028837120160460472,0.03310749679803848,0.006990502122789621,0.016080563887953758,0.017306989058852196,0.006243129726499319,0.0002465779543854296,0.0004877796454820782,0.00011291362170595676,0.00014951484627090394
199,0.9,,0.1,,,,,,,,,,,,6.0,0.001982739893719554,0.9634894132614136,0.051908064633607864,0.6001836061477661,-0.1827748417854309,-0.1480923742055893,-0.126758873462677,-0.09422475099563599,0.2646164000034332,-0.008800625801086426,-0.004976034164428711,-0.007086634635925293,-0.004980623722076416,0.0006746351718902588,4.073977470397949e-05,0.00017309188842773438,0.18802696466445923,0.13508650660514832,0.06102505698800087,0.07006560266017914,0.16583125293254852,0.08618117868900299,0.13671424984931946,0.04319676756858826,0.047405194491147995,0.014885028824210167,0.05479136109352112,0.0248958058655262,0.0003956239379476756,0.0011038087541237473,0.0001480955834267661,0.000370103312889114,0.1922505646944046,0.08205591142177582,0.12593276798725128,0.05182512849569321,0.04180636256933212,0.051166605204343796,0.04927433654665947,0.10023646056652069,0.008082431741058826,0.015863439068198204,0.0389152392745018,0.017317404970526695,0.00023392995353788137,0.0006283711409196258,0.0002146436891052872,0.00032887584529817104
200,0.75,,0.25,,,,,,,,,,,,6.0,0.002617345890030265,0.9337742328643799,-0.007061242125928402,0.46230316162109375,-0.1218586191534996,-0.10046537220478058,-0.07272325456142426,-0.038458727300167084,0.16317079961299896,-0.000296860933303833,0.00429651141166687,-0.005856752395629883,-0.002615630626678467,-0.0007214248180389404,0.0037761032581329346,-0.0008365809917449951,0.2371869832277298,0.22456762194633484,0.07254144549369812,0.08894449472427368,0.15478479862213135,0.0745626762509346,0.09850939363241196,0.03757304325699806,0.04062207043170929,0.010191843844950199,0.04164724424481392,0.014999155886471272,0.00044096008059568703,0.0013253086945042014,0.00012598700413946062,0.0003728735900949687,0.21127121150493622,0.1372521072626114,0.1052495613694191,0.05753900483250618,0.04234854876995087,0.043288420885801315,0.028952093794941902,0.0717356726527214,0.010093995369970798,0.011033204384148121,0.027988871559500694,0.011690503917634487,0.0002427104627713561,0.0007661347626708448,0.00014293822459876537,0.0002615917765069753
201,0.5,,0.5,,,,,,,,,,,,6.0,0.0021104232873767614,0.9509234428405762,0.04954329878091812,0.6086297035217285,-0.18649344146251678,-0.15059033036231995,-0.1276833713054657,-0.09789140522480011,0.26566004753112793,0.0031751692295074463,-0.0019972026348114014,-0.0053784847259521484,-0.007372379302978516,0.004895508289337158,-0.0005323290824890137,-0.010686695575714111,0.21760128438472748,0.19622093439102173,0.07067060470581055,0.08540958911180496,0.16359850764274597,0.07932481914758682,0.1177200973033905,0.046912528574466705,0.04304097220301628,0.005532339680939913,0.04692515358328819,0.021648572757840157,0.0004095008480362594,0.001265231054276228,0.00013564892287831753,0.0004313614626880735,0.20513968169689178,0.11816761642694473,0.11754611134529114,0.0611364021897316,0.04447343200445175,0.046027764678001404,0.038620077073574066,0.08499422669410706,0.00841871090233326,0.006843497510999441,0.03510373458266258,0.015561294741928577,0.0002474102657288313,0.0007352973916567862,0.0001796324213501066,0.00034391102963127196
202,0.25,,0.75,,,,,,,,,,,,6.0,0.0022364866454154253,0.9581295847892761,0.00951134879142046,0.5993789434432983,-0.17523407936096191,-0.1327453851699829,-0.10953107476234436,-0.06695319712162018,0.2276599109172821,0.01582920551300049,-0.0020144879817962646,0.00773891806602478,0.01202806830406189,0.004971235990524292,0.00431022047996521,-0.013058900833129883,0.18805328011512756,0.14235661923885345,0.04705136641860008,0.06491579115390778,0.1753809005022049,0.08011865615844727,0.1176360547542572,0.046784721314907074,0.05030257627367973,0.012267893180251122,0.052019745111465454,0.025852492079138756,0.0004294921236578375,0.0014314987929537892,0.00011405398254282773,0.0003328679013065994,0.19595222175121307,0.08990652859210968,0.105864517390728,0.05096696689724922,0.044679008424282074,0.04514374956488609,0.03720193728804588,0.09571895748376846,0.007772615645080805,0.009829152375459671,0.03582834452390671,0.019059350714087486,0.00025225893477909267,0.0008509758627042174,0.00015846097085159272,0.0003292786714155227
203,0.1,,0.9,,,,,,,,,,,,6.0,0.0033784043043851852,0.9469581842422485,0.03278036788105965,0.5913175940513611,-0.1843288689851761,-0.1447305828332901,-0.12105045467615128,-0.09719067811965942,0.24486875534057617,-0.009557008743286133,0.003065258264541626,-0.0053507983684539795,-0.008586585521697998,-0.012763142585754395,0.003330916166305542,0.0010118186473846436,0.21079032123088837,0.16518494486808777,0.05423485115170479,0.07373632490634918,0.17085883021354675,0.0796465203166008,0.11191029101610184,0.039094749838113785,0.050171103328466415,0.013833161443471909,0.048421215265989304,0.02405419759452343,0.0004393124836497009,0.0012433412484824657,0.00013183926057536155,0.0003520389727782458,0.21078921854496002,0.10126154124736786,0.10815101116895676,0.05492835491895676,0.041672483086586,0.048909373581409454,0.03684814274311066,0.08497516065835953,0.008021284826099873,0.013408600352704525,0.03253694623708725,0.017100119963288307,0.0002560550638008863,0.0007270575151778758,0.0001642945862840861,0.00031992446747608483
204,0.9,,0.1,,,,,,,,,,,,7.0,0.0020728912204504013,0.9584616422653198,0.06885531544685364,0.6372485160827637,-0.18853333592414856,-0.16472309827804565,-0.13760274648666382,-0.10786260664463043,0.29291021823883057,-0.004368513822555542,-0.0037230253219604492,-0.006627529859542847,-0.002442777156829834,-0.012524545192718506,-9.453296661376953e-05,0.001155257225036621,0.17242570221424103,0.12188015878200531,0.05844910442829132,0.0630633607506752,0.16097426414489746,0.0808396264910698,0.11162840574979782,0.03453514352440834,0.0465153269469738,0.010682804509997368,0.04479707032442093,0.016042163595557213,0.0003996935556642711,0.0009958429727703333,0.00012864173913840204,0.00027087246417067945,0.17778491973876953,0.07287994027137756,0.10517536848783493,0.0440281443297863,0.04174753651022911,0.048890214413404465,0.038341257721185684,0.071518674492836,0.008676791563630104,0.01223563402891159,0.0294395349919796,0.011918543837964535,0.00023391931608784944,0.0005723231006413698,0.00015879585407674313,0.00024698744527995586
205,0.75,,0.25,,,,,,,,,,,,7.0,0.0019169801380485296,0.9683346152305603,0.06639879941940308,0.6177752614021301,-0.1903604120016098,-0.16099992394447327,-0.13514837622642517,-0.1038988009095192,0.28364723920822144,-0.004900038242340088,0.003735661506652832,-0.002322286367416382,-0.002810359001159668,0.009841710329055786,-0.0007700026035308838,-0.005482077598571777,0.1502642184495926,0.12648418545722961,0.04315904527902603,0.041290633380413055,0.1794394552707672,0.0721835121512413,0.10243689268827438,0.0334034338593483,0.050763390958309174,0.014331817626953125,0.04136132076382637,0.016716402024030685,0.00036202921182848513,0.0008527998579666018,8.7273474491667e-05,0.0002920414844993502,0.17624564468860626,0.07974150776863098,0.09564878791570663,0.03241143375635147,0.048278357833623886,0.043495092540979385,0.03910774365067482,0.057838186621665955,0.008722866885364056,0.01610783115029335,0.026296868920326233,0.011572952382266521,0.0002463719283696264,0.0005143715534359217,0.00016854020941536874,0.00027796230278909206
