,iid,shape_0,size_0,color_0,material_0,appr_corr_0,material_0shape_0,shape_0color_0,size_0material_0,material_0shape_0color_0,size_0material_0color_0,size_0material_0shape_0,size_0shape_0color_0,intr_corr_0,seed,avg_obj_greedy_loss_nodup,avg_attr_greedy_loss_nodup,avg_obj_pseudo_greedy_loss,avg_attr_pseudo_greedy_loss,avg_obj_greedy_loss_nodup_en,avg_attr_greedy_loss_nodup_en,avg_obj_pseudo_greedy_loss_en,avg_attr_pseudo_greedy_loss_en,avg_obj_greedy_loss_nodup_hn,avg_attr_greedy_loss_nodup_hn,avg_obj_pseudo_greedy_loss_hn,avg_attr_pseudo_greedy_loss_hn,std_obj_greedy_loss_nodup,std_attr_greedy_loss_nodup,std_obj_pseudo_greedy_loss,std_attr_pseudo_greedy_loss,avg_obj_greedy_cos_loss_nodup,avg_attr_greedy_cos_loss_nodup,avg_obj_pseudo_greedy_cos_loss,avg_attr_pseudo_greedy_cos_loss,avg_obj_greedy_cos_loss_nodup_en,avg_attr_greedy_cos_loss_nodup_en,avg_obj_pseudo_greedy_cos_loss_en,avg_attr_pseudo_greedy_cos_loss_en,avg_obj_greedy_cos_loss_nodup_hn,avg_attr_greedy_cos_loss_nodup_hn,avg_obj_pseudo_greedy_cos_loss_hn,avg_attr_pseudo_greedy_cos_loss_hn,std_obj_greedy_cos_loss_nodup,std_attr_greedy_cos_loss_nodup,std_obj_pseudo_greedy_cos_loss,std_attr_pseudo_greedy_cos_loss
10,,,1.0,,,,,,,,,,,,1.0,0.22706188261508942,0.1771325021982193,0.14731334149837494,0.18084342777729034,0.20722223818302155,0.10061057657003403,0.2892729938030243,0.11345398426055908,0.051757633686065674,0.012684470973908901,0.09223110973834991,0.016503391787409782,0.0004121205420233309,0.0012198805343359709,0.0002377770288148895,0.0007519618957303464,0.2240137904882431,0.10975941270589828,0.2058154195547104,0.11115184426307678,0.07093455642461777,0.06675288081169128,0.1067996621131897,0.09132806211709976,0.015173917636275291,0.013255569152534008,0.0652351900935173,0.018467016518115997,0.00028192540048621595,0.0008003104594536126,0.0002545638708397746,0.0005904756835661829
11,,,1.0,,,,,,,,,,,,2.0,0.16888780891895294,0.1318303793668747,0.07917651534080505,0.0804666206240654,0.16314290463924408,0.07769204676151276,0.1613060086965561,0.04870083928108215,0.04421070218086243,0.01364777609705925,0.06326619535684586,0.030437134206295013,0.00035671412479132414,0.001020718365907669,0.00012403412256389856,0.0004581682733260095,0.17714691162109375,0.08184009790420532,0.15121787786483765,0.06134093925356865,0.0435798242688179,0.05107909068465233,0.06064049154520035,0.11583535373210907,0.009419238194823265,0.011382960714399815,0.04247840866446495,0.02346063405275345,0.00022641908435616642,0.0006181583157740533,0.0002496185770723969,0.0004367881629150361
12,,,1.0,,,,,,,,,,,,3.0,0.23614539206027985,0.1825549453496933,0.1390588879585266,0.1073203757405281,0.17716051638126373,0.08198744803667068,0.15440495312213898,0.07190783321857452,0.039808955043554306,0.014428234659135342,0.04470071196556091,0.02216431498527527,0.00038877493352629244,0.0009801287669688463,0.00021528267825488,0.0005004527047276497,0.21682462096214294,0.11334045231342316,0.16551026701927185,0.06877013295888901,0.05358147248625755,0.052045486867427826,0.05529189854860306,0.092471182346344,0.006383668165653944,0.014798680320382118,0.028068071231245995,0.016964217647910118,0.00025915729929693043,0.0006286413408815861,0.00021976872812956572,0.00039084022864699364
13,,,1.0,,,,,,,,,,,,4.0,0.21942757070064545,0.16299517452716827,0.14377981424331665,0.17270833253860474,0.19523471593856812,0.08992905169725418,0.2880570888519287,0.06945699453353882,0.048195913434028625,0.008829375728964806,0.10508029162883759,0.008401232771575451,0.0004162198456469923,0.001161487540230155,0.00024656765162944794,0.000712053501047194,0.2154119461774826,0.09614119678735733,0.23588809370994568,0.10293340682983398,0.0645456612110138,0.06659775227308273,0.09745538979768753,0.08558957278728485,0.015315837226808071,0.010072835721075535,0.07192251831293106,0.01153470203280449,0.00027673656586557627,0.000744312652386725,0.0002841550449375063,0.0004983337712474167
14,,,,1.0,,,,,,,,,,,0.0,0.20329248905181885,0.14947718381881714,0.13459289073944092,0.1725582331418991,0.20151951909065247,0.08995884656906128,0.3052367568016052,0.08119859546422958,0.052533991634845734,0.012185481376945972,0.10746949911117554,0.013594583608210087,0.0003980073961429298,0.0010084982495754957,0.00024600187316536903,0.0007145227864384651,0.20957161486148834,0.09021735191345215,0.23363907635211945,0.10873118788003922,0.0648316815495491,0.06329752504825592,0.10596972703933716,0.08261725306510925,0.014357835054397583,0.011714641004800797,0.07905188202857971,0.015670333057641983,0.00026865644031204283,0.0006405898602679372,0.0002937419048976153,0.0005634002154693007
15,,,,1.0,,,,,,,,,,,1.0,0.2546043395996094,0.21361537277698517,0.14313934743404388,0.15115323662757874,0.18850134313106537,0.09164832532405853,0.22389420866966248,0.11843694746494293,0.04230545833706856,0.014034487307071686,0.05715184286236763,0.021289942786097527,0.0003793432842940092,0.001063195406459272,0.00022350635845214128,0.0006126586231403053,0.23108753561973572,0.12874355912208557,0.17403946816921234,0.08200087398290634,0.06525012850761414,0.05844065919518471,0.0744687169790268,0.08828870952129364,0.011119257658720016,0.015331555157899857,0.03140164166688919,0.019625220447778702,0.000267490599071607,0.0006975489668548107,0.00022181266103871167,0.0004595225036609918
16,,,,1.0,,,,,,,,,,,2.0,0.20442818105220795,0.18818408250808716,0.09795184433460236,0.07237296551465988,0.05178385227918625,0.03262770175933838,0.044152069836854935,0.029886964708566666,0.008719836361706257,0.006416326854377985,0.004349363036453724,0.007155219092965126,0.00029779181932099164,0.0008495038491673768,0.00010597133223200217,0.00022169000294525176,0.12458942085504532,0.10027609020471573,0.06507009267807007,0.0345526821911335,0.02266889624297619,0.018788281828165054,0.017669813707470894,0.01957625523209572,0.0028842571191489697,0.005545663647353649,0.0012240576324984431,0.00676437234506011,0.00021187491074670106,0.0005965420277789235,9.114779822994024e-05,0.00013030371337663382
17,,,,1.0,,,,,,,,,,,3.0,0.22033385932445526,0.16659899055957794,0.1416526436805725,0.18426018953323364,0.20264385640621185,0.0955900102853775,0.2931157052516937,0.12462689727544785,0.04998818412423134,0.015817392617464066,0.0889286920428276,0.01846039853990078,0.0004117049684282392,0.0010523470118641853,0.00025730361812748015,0.000790913705714047,0.21817605197429657,0.10617770254611969,0.20280276238918304,0.11407823860645294,0.07220704108476639,0.06421457976102829,0.10428109019994736,0.08600910007953644,0.015146283432841301,0.01520251203328371,0.057477157562971115,0.019223935902118683,0.0002756693575065583,0.0006952220574021339,0.00023504393175244331,0.000619536149315536
18,,,,1.0,,,,,,,,,,,4.0,0.2222289741039276,0.16772542893886566,0.14919543266296387,0.18324880301952362,0.20187386870384216,0.09122798591852188,0.29172956943511963,0.11141979694366455,0.048924531787633896,0.0118262292817235,0.0979761853814125,0.017823101952672005,0.00041455362224951386,0.0010381343308836222,0.00026097564841620624,0.0007514037424698472,0.2189980447292328,0.10512175410985947,0.22639991343021393,0.116594098508358,0.06995958089828491,0.061348993331193924,0.09556795656681061,0.07867129147052765,0.015643330290913582,0.013976125977933407,0.06974846869707108,0.017615970224142075,0.00028150269645266235,0.0006816347013227642,0.0002856314240489155,0.0006610446143895388
19,,,,,1.0,,,,,,,,,,0.0,0.08123612403869629,0.09799114614725113,0.2887462079524994,0.3597879707813263,0.06074050813913345,0.03568146750330925,0.4937256872653961,0.3791475296020508,0.021332580596208572,0.025944113731384277,0.1786750704050064,0.20652924478054047,0.00017864436085801572,0.0004204928409308195,0.00041010117274709046,0.0011183025781065226,0.06512215733528137,0.07143215090036392,0.24032093584537506,0.24925346672534943,0.032036833465099335,0.01888945885002613,0.275936484336853,0.2107439488172531,0.018531983718276024,0.026280973106622696,0.11750271171331406,0.14787669479846954,0.00012936435814481229,0.00036017969250679016,0.0003648573183454573,0.0011038159718737006
20,,,,,1.0,,,,,,,,,,1.0,0.23692402243614197,0.17385217547416687,0.13590596616268158,0.17131119966506958,0.2063126564025879,0.08969160914421082,0.2836533486843109,0.12062575668096542,0.048746298998594284,0.01234678365290165,0.08557438105344772,0.016973372548818588,0.00041019709897227585,0.0011118968250229955,0.0002376052871113643,0.0006282301037572324,0.2295786589384079,0.10852228105068207,0.19559092819690704,0.10451310127973557,0.06937918066978455,0.05795840546488762,0.09984476119279861,0.08815678209066391,0.014827215112745762,0.014537744224071503,0.05355405807495117,0.01900029368698597,0.0002807863347698003,0.0006878339918330312,0.00022710349003318697,0.0005199965671636164
21,,,,,1.0,,,,,,,,,,2.0,0.1724499613046646,0.1327497959136963,0.09099328517913818,0.07094583660364151,0.17738144099712372,0.08429951220750809,0.13706129789352417,0.04992884024977684,0.047043997794389725,0.0161370150744915,0.051198914647102356,0.021186666563153267,0.0003778733953367919,0.0009519047453068197,0.00015396683011204004,0.0004401091719046235,0.18238255381584167,0.0842285305261612,0.137600839138031,0.04926399886608124,0.047622088342905045,0.05308494344353676,0.055104635655879974,0.09279133379459381,0.007571988273411989,0.014733711257576942,0.03286663070321083,0.017090072855353355,0.0002430223539704457,0.0006033428944647312,0.00021810363978147507,0.0003616688773036003
22,,,,,1.0,,,,,,,,,,3.0,0.22240190207958221,0.1706710308790207,0.14445200562477112,0.1840149313211441,0.20117421448230743,0.08992525190114975,0.28377479314804077,0.12506338953971863,0.04940703138709068,0.01333565916866064,0.08546259254217148,0.020522084087133408,0.0004034466401208192,0.001040055532939732,0.00024770639720372856,0.0008017437066882849,0.21879570186138153,0.10844574868679047,0.20406585931777954,0.11597386747598648,0.07128484547138214,0.0597824826836586,0.09861378371715546,0.0870857909321785,0.015325753949582577,0.0140501344576478,0.051098406314849854,0.0201764814555645,0.0002717059978749603,0.0006821571732871234,0.00024035315436776727,0.0006648726994171739
23,,,,,1.0,,,,,,,,,,4.0,0.2197878211736679,0.1642465591430664,0.14740432798862457,0.18300414085388184,0.20098760724067688,0.0954371765255928,0.2917916476726532,0.11534123122692108,0.049091435968875885,0.014060188084840775,0.09089101105928421,0.01679377071559429,0.0004026226815767586,0.0010164232226088643,0.00025467475643381476,0.0007992665050551295,0.21467047929763794,0.1040099710226059,0.2052025943994522,0.11412104964256287,0.07411836832761765,0.06606225669384003,0.10676423460245132,0.08207184821367264,0.016735326498746872,0.014136760495603085,0.06315981596708298,0.017548438161611557,0.00027078049606643617,0.0006716669886372983,0.0002408615400781855,0.0006425547180697322
24,,,,,,1.0,,,,,,,,,0.0,0.23748980462551117,0.21328029036521912,0.14114926755428314,0.09658817201852798,0.062297314405441284,0.04001972824335098,0.06135910376906395,0.04441196843981743,0.00986460316926241,0.0078583350405097,0.006103978026658297,0.01011404488235712,0.00028894643764942884,0.0008198203286156058,0.00014218028809409589,0.0002538419794291258,0.15307745337486267,0.11955294013023376,0.09854525327682495,0.0490683875977993,0.025882292538881302,0.022236058488488197,0.022479036822915077,0.031193559989333153,0.003865324892103672,0.007340808864682913,0.001888076774775982,0.008687437511980534,0.00021196517627686262,0.0005801076185889542,0.00012111994146835059,0.0001575467031216249
25,,,,,,1.0,,,,,,,,,1.0,0.2681119740009308,0.22795213758945465,0.13330353796482086,0.09006442129611969,0.12650199234485626,0.0851278007030487,0.11468921601772308,0.0642315223813057,0.025685187429189682,0.013029857538640499,0.020253481343388557,0.014885412529110909,0.0003213732852600515,0.0009196110186167061,0.00016145191329997033,0.00030252558644860983,0.21305420994758606,0.13385772705078125,0.1246151328086853,0.050921883434057236,0.037231359630823135,0.048725079745054245,0.03737274929881096,0.056360624730587006,0.0031913970597088337,0.011240396648645401,0.008204195648431778,0.011779597960412502,0.00023103105195332319,0.0006012404337525368,0.00016536597104277462,0.00021752517204731703
26,,,,,,1.0,,,,,,,,,2.0,0.16560867428779602,0.12146545946598053,0.07325123995542526,0.058286990970373154,0.17006449401378632,0.08138028532266617,0.11845902353525162,0.04209105670452118,0.04648664593696594,0.017694223672151566,0.04713036119937897,0.019876737147569656,0.0003752357151824981,0.0009210692369379103,0.000126703132991679,0.0003435019461903721,0.17690271139144897,0.07625428587198257,0.11635696887969971,0.04161844030022621,0.044008154422044754,0.0500054731965065,0.046777259558439255,0.07854229211807251,0.007210560608655214,0.01451729703694582,0.030035829171538353,0.01522072870284319,0.00023917725775390863,0.000574702862650156,0.00018745985289569944,0.00030050630448386073
27,,,,,,1.0,,,,,,,,,3.0,0.22024601697921753,0.16396889090538025,0.1443384736776352,0.18367937207221985,0.2038518637418747,0.09049420058727264,0.29512667655944824,0.11503567546606064,0.04979029297828674,0.011522840708494186,0.08886640518903732,0.019259348511695862,0.0004137920623179525,0.0010526439873501658,0.0002545338938944042,0.0007651457563042641,0.21809516847133636,0.10296545922756195,0.20546777546405792,0.11266400665044785,0.0738617330789566,0.061826061457395554,0.10843952000141144,0.08473330736160278,0.01641925796866417,0.013161197304725647,0.06059622764587402,0.018939698114991188,0.00028029794339090586,0.0006726435385644436,0.0002515978994779289,0.0006319848471321166
28,,,,,,1.0,,,,,,,,,4.0,0.20409227907657623,0.15420055389404297,0.14122626185417175,0.18186262249946594,0.19957087934017181,0.08901254087686539,0.307888925075531,0.11427689343690872,0.05122091621160507,0.010236619040369987,0.1037110835313797,0.015493993647396564,0.00040575722232460976,0.0010223159333691,0.00026142035494558513,0.0007914972957223654,0.20958448946475983,0.09729879349470139,0.2225743681192398,0.12041646987199783,0.06821652501821518,0.06049228832125664,0.10983345657587051,0.07494551688432693,0.015895161777734756,0.013749344274401665,0.07833502441644669,0.01739426515996456,0.00027917581610381603,0.0006811284692957997,0.0002825242409016937,0.0007172481855377555
29,,,,,,,1.0,,,,,,,,0.0,0.2446170598268509,0.22630350291728973,0.10593468695878983,0.07894612103700638,0.06637494266033173,0.04724249616265297,0.04887187480926514,0.029969636350870132,0.011408867314457893,0.009023760445415974,0.005834673997014761,0.009168457239866257,0.0002978548582177609,0.0008336263708770275,0.00010954312165267766,0.0002220592141384259,0.15464982390403748,0.12640683352947235,0.07360852509737015,0.03985171020030975,0.027959495782852173,0.027068892493844032,0.021217456087470055,0.025658829137682915,0.004590161144733429,0.006843306124210358,0.001832006499171257,0.007893625646829605,0.00020590052008628845,0.0005742433131672442,9.483951725997031e-05,0.00013728909834753722
30,,,,,,,1.0,,,,,,,,1.0,0.18152698874473572,0.13446958363056183,0.0932435691356659,0.08891205489635468,0.1753363311290741,0.08379296213388443,0.16555972397327423,0.06019667536020279,0.044786062091588974,0.020320387557148933,0.06110157072544098,0.03280908986926079,0.00036920589627698064,0.0009582482161931694,0.00015617952158208936,0.0005308267427608371,0.18721847236156464,0.08608435839414597,0.1561582386493683,0.06563917547464371,0.048812929540872574,0.05043291673064232,0.06635967642068863,0.10964448004961014,0.009274959564208984,0.017652377486228943,0.04065138101577759,0.02476302534341812,0.00023942474217619747,0.0005832876195199788,0.0002476383524481207,0.0004793589760083705
31,,,,,,,1.0,,,,,,,,2.0,0.16071565449237823,0.11480290442705154,0.0840895026922226,0.07122194021940231,0.17031998932361603,0.07849583029747009,0.14006569981575012,0.05056183040142059,0.046862196177244186,0.019169483333826065,0.05425633490085602,0.02675105258822441,0.00035212680813856423,0.0008196474518626928,0.0001439474435755983,0.0004999733646400273,0.1756252646446228,0.07410676032304764,0.1390753835439682,0.05261392146348953,0.04437687247991562,0.047921761870384216,0.05765138566493988,0.0953139066696167,0.008156204596161842,0.018307656049728394,0.036512598395347595,0.02008405700325966,0.00023046930436976254,0.0005272849230095744,0.00023180544667411596,0.00044547425932250917
32,,,,,,,1.0,,,,,,,,3.0,0.19456249475479126,0.14440326392650604,0.13501344621181488,0.17407676577568054,0.1983633190393448,0.08981867134571075,0.3115023076534271,0.11179342120885849,0.051997967064380646,0.011505824513733387,0.1074465662240982,0.019855095073580742,0.0004080047947354615,0.000964094593655318,0.0002634293050505221,0.0008047483861446381,0.20508311688899994,0.09087682515382767,0.23327668011188507,0.1140865609049797,0.0666363462805748,0.06134961172938347,0.10770802199840546,0.08304931968450546,0.015132853761315346,0.012729707174003124,0.07767868787050247,0.01816674880683422,0.00027771611348725855,0.0006372129428200424,0.0003145691880490631,0.000663812446873635
33,,,,,,,1.0,,,,,,,,4.0,0.1703544706106186,0.12601202726364136,0.07876996695995331,0.07025129348039627,0.1629517376422882,0.07444079965353012,0.14540252089500427,0.05025683343410492,0.04296597093343735,0.013384082354605198,0.057806964963674545,0.024906054139137268,0.0003636683104559779,0.0009732518228702247,0.00012713749310933053,0.0004248039913363755,0.17590981721878052,0.07863021641969681,0.1378321498632431,0.051591239869594574,0.04376917704939842,0.04759754240512848,0.055859435349702835,0.10448504239320755,0.00772676058113575,0.01326580997556448,0.037906598299741745,0.018664803355932236,0.0002278556494275108,0.0005766912363469601,0.0002170215011574328,0.00037765386514365673
34,,,,,,,,1.0,,,,,,,0.0,0.23999357223510742,0.18658441305160522,0.14154212176799774,0.1706540286540985,0.20185664296150208,0.09154876321554184,0.26193341612815857,0.11113423854112625,0.048396311700344086,0.015404993668198586,0.0741129219532013,0.01725456863641739,0.0003865230828523636,0.0010944826062768698,0.00022430310491472483,0.0006679221987724304,0.23015961050987244,0.11678837984800339,0.19097046554088593,0.097140371799469,0.06935763359069824,0.0595611110329628,0.09109550714492798,0.08627317100763321,0.015138641931116581,0.014347190037369728,0.04162168875336647,0.017453497275710106,0.00027345650596544147,0.0007138615474104881,0.00022888770035933703,0.000495474087074399
35,,,,,,,,1.0,,,,,,,1.0,0.24390721321105957,0.21471938490867615,0.18100839853286743,0.13226918876171112,0.07098737359046936,0.044206924736499786,0.10067033022642136,0.06548231095075607,0.010637292638421059,0.006443188060075045,0.013821901753544807,0.013235162943601608,0.00028991003637202084,0.0007971109007485211,0.00019701702694874257,0.00032334052957594395,0.167261004447937,0.12351474165916443,0.14170873165130615,0.07110863924026489,0.026803433895111084,0.024665800854563713,0.03194134682416916,0.04327479004859924,0.003197689075022936,0.007008181419223547,0.0049733854830265045,0.012053484097123146,0.000215613967156969,0.0005533263320103288,0.00017742560885380954,0.0002575032995082438
36,,,,,,,,1.0,,,,,,,2.0,0.20287421345710754,0.15627166628837585,0.1386430859565735,0.19570457935333252,0.20693069696426392,0.09567143768072128,0.31204086542129517,0.13314008712768555,0.052904997020959854,0.015435767360031605,0.09913250803947449,0.023942770436406136,0.0004149254527874291,0.0010315286926925182,0.0002713337598834187,0.0009088048245757818,0.2097412645816803,0.10155001282691956,0.21375398337841034,0.1288089007139206,0.07457100600004196,0.06351369619369507,0.11486829817295074,0.08447062224149704,0.016798248514533043,0.015696242451667786,0.06898543983697891,0.022310877218842506,0.0002808702120091766,0.0006851930520497262,0.00026686026831157506,0.0007610220345668495
37,,,,,,,,1.0,,,,,,,3.0,0.2143041342496872,0.16344358026981354,0.14488676190376282,0.18670232594013214,0.20208491384983063,0.09329117089509964,0.2880643606185913,0.13171172142028809,0.05056731402873993,0.013915354385972023,0.08719714730978012,0.02845696359872818,0.0004123628023080528,0.0010647932067513466,0.00026402523508295417,0.0008807412232272327,0.21440361440181732,0.10650499910116196,0.2033693641424179,0.11655975878238678,0.0724421963095665,0.061579979956150055,0.10375610738992691,0.09397485107183456,0.015656061470508575,0.015507036820054054,0.056591589003801346,0.024261830374598503,0.0002772533043753356,0.0007070351857692003,0.00025120412465184927,0.0007150292512960732
38,,,,,,,,1.0,,,,,,,4.0,0.20044706761837006,0.1453183889389038,0.14058400690555573,0.18681813776493073,0.20102453231811523,0.09709116071462631,0.3238641321659088,0.1437748223543167,0.05101693794131279,0.015144496224820614,0.10617538541555405,0.02526547573506832,0.00040771349449642,0.0009440978174097836,0.0002714976144488901,0.0009014328825287521,0.2083360105752945,0.09317775815725327,0.22779183089733124,0.12313782423734665,0.0722765251994133,0.06661725789308548,0.11567174643278122,0.08744919300079346,0.016878997907042503,0.015793299302458763,0.08257871866226196,0.02283802628517151,0.0002767809492070228,0.0006423123995773494,0.00030232133576646447,0.0007673555519431829
