,Unnamed: 0,iid,shape_0,size_0,color_0,material_0,appr_corr_0,material_0shape_0,shape_0color_0,size_0material_0,material_0shape_0color_0,size_0material_0color_0,size_0material_0shape_0,size_0shape_0color_0,intr_corr_0,seed,avg_obj_greedy_loss_nodup,avg_attr_greedy_loss_nodup,avg_obj_pseudo_greedy_loss,avg_attr_pseudo_greedy_loss,avg_obj_greedy_loss_nodup_en,avg_attr_greedy_loss_nodup_en,avg_obj_pseudo_greedy_loss_en,avg_attr_pseudo_greedy_loss_en,avg_obj_greedy_loss_nodup_hn,avg_attr_greedy_loss_nodup_hn,avg_obj_pseudo_greedy_loss_hn,avg_attr_pseudo_greedy_loss_hn,std_obj_greedy_loss_nodup,std_attr_greedy_loss_nodup,std_obj_pseudo_greedy_loss,std_attr_pseudo_greedy_loss,avg_obj_greedy_cos_loss_nodup,avg_attr_greedy_cos_loss_nodup,avg_obj_pseudo_greedy_cos_loss,avg_attr_pseudo_greedy_cos_loss,avg_obj_greedy_cos_loss_nodup_en,avg_attr_greedy_cos_loss_nodup_en,avg_obj_pseudo_greedy_cos_loss_en,avg_attr_pseudo_greedy_cos_loss_en,avg_obj_greedy_cos_loss_nodup_hn,avg_attr_greedy_cos_loss_nodup_hn,avg_obj_pseudo_greedy_cos_loss_hn,avg_attr_pseudo_greedy_cos_loss_hn,std_obj_greedy_cos_loss_nodup,std_attr_greedy_cos_loss_nodup,std_obj_pseudo_greedy_cos_loss,std_attr_pseudo_greedy_cos_loss
17,17.0,,,,1.0,,,,,,,,,,,3.0,0.2029490619897842,0.1567702740430832,0.1322419345378875,0.1884031295776367,0.2103367000818252,0.0931494012475013,0.3081725835800171,0.1195025965571403,0.0554631687700748,0.015682864934206,0.0968998447060585,0.0188121870160102,0.0004043391090817,0.0010186303406953,0.0002473488566465,0.0008628595969639,0.2107365578413009,0.1013698652386665,0.202907457947731,0.1199496686458587,0.0736577063798904,0.0622073300182819,0.1149747520685195,0.0845698490738868,0.0170758925378322,0.0162569545209407,0.062052734196186,0.0202865302562713,0.0002729336556512,0.0006625066162087,0.0002417323412373,0.0006741302786394
18,18.0,,,,1.0,,,,,,,,,,,4.0,0.1831308901309967,0.1446586400270462,0.1247787252068519,0.1812572479248047,0.2098008096218109,0.0910681039094924,0.3164883852005005,0.09236491471529,0.0575161986052989,0.0132571849972009,0.1137870699167251,0.007126860320568,0.0003961977781727,0.0010080701904371,0.0002550357312429,0.0008273129351437,0.2010014057159423,0.0912183448672294,0.2279261648654937,0.1181953400373458,0.0670079737901687,0.0608464144170284,0.1034953966736793,0.0678300783038139,0.0156415626406669,0.014024375937879,0.0722610056400299,0.0122928516939282,0.000271009892458,0.000647239619866,0.0002734377630986,0.0006392135983332
19,19.0,,,,,1.0,,,,,,,,,,0.0,0.2082839161157608,0.152503490447998,0.126306265592575,0.1670645326375961,0.2097853422164917,0.0974737554788589,0.2874453067779541,0.1155504658818245,0.0530453398823738,0.0154767464846372,0.0805479735136032,0.0164464246481657,0.000394465343561,0.0010492838919162,0.0002359463105676,0.0006858091801404,0.2159413993358612,0.0959348455071449,0.183061733841896,0.0957603901624679,0.0708856508135795,0.0637883394956588,0.104545772075653,0.0842427909374237,0.0147640891373157,0.0138097340241074,0.0465732216835022,0.0171930491924285,0.0002699026663322,0.0006785932928323,0.0002097388205584,0.0004805474018212
20,20.0,,,,,1.0,,,,,,,,,,1.0,0.1120566576719284,0.068697303533554,0.0627502277493476,0.1067567765712738,0.1898661255836486,0.0859794840216636,0.2429633289575576,0.0724566951394081,0.0589253976941108,0.0130015090107917,0.1005425304174423,0.0463461130857467,0.0003498581936582,0.0008435655618086,0.0001444999070372,0.0005851953756064,0.1559424847364425,0.0468754172325134,0.1895164996385574,0.0832995027303695,0.045640654861927,0.0467056669294834,0.0908094048500061,0.2272230684757232,0.0106889838352799,0.0087488535791635,0.0802288576960563,0.0353193804621696,0.000209513833397,0.0005143287125974,0.0003176133031956,0.0004856378072872
21,21.0,,,,,1.0,,,,,,,,,,2.0,0.1507584899663925,0.1079385802149772,0.0656742751598358,0.0822469666600227,0.1628379672765731,0.082509346306324,0.1730258166790008,0.0580294989049434,0.0476216301321983,0.0116833727806806,0.0719385370612144,0.0338648222386837,0.0003349684120621,0.0010030675912275,0.0001155227655544,0.0004337271384429,0.1659328043460846,0.0684742406010627,0.1509777903556823,0.0636102110147476,0.0420305542647838,0.0509776286780834,0.0610002912580966,0.1358174830675125,0.0115773240104317,0.0098098581656813,0.0503574386239051,0.0256571564823389,0.0002121999132214,0.0006100828759372,0.0002424085832899,0.0003880384028889
22,22.0,,,,,1.0,,,,,,,,,,3.0,0.2171286344528198,0.161980926990509,0.1352211236953735,0.1731548905372619,0.2089492529630661,0.0950826033949852,0.2892987132072449,0.1104887798428535,0.0522676855325698,0.0140877896919846,0.0867938846349716,0.0138967484235763,0.0003979898465331,0.0009956842986866,0.000245885719778,0.0006847492768429,0.2223682552576065,0.1036183536052703,0.2004321366548538,0.1035507842898368,0.0706670135259628,0.061601597815752,0.1042878478765487,0.0829003825783729,0.0156259443610906,0.0152136553078889,0.0559431202709674,0.0168586820363998,0.000277065904811,0.0006479159928858,0.0002313751465408,0.0005375976907089
23,23.0,,,,,1.0,,,,,,,,,,4.0,0.2068579494953155,0.157053455710411,0.1384933143854141,0.1880463361740112,0.2020813673734665,0.0911972671747207,0.3071881830692291,0.0860070809721946,0.0523689836263656,0.0160967670381069,0.1162800341844558,0.010116453282535,0.0004097687487956,0.0010733171366155,0.0002435699716443,0.0007966121775098,0.2115634977817535,0.096830204129219,0.2297212183475494,0.1225992143154144,0.0634204447269439,0.058139007538557,0.1081743016839027,0.0731500387191772,0.015112224034965,0.0148176169022917,0.0876787304878234,0.0142537951469421,0.0002758359769359,0.0006758437375538,0.0002723551588132,0.0006466085324063
24,24.0,,,,,,1.0,,,,,,,,,0.0,0.2201676964759826,0.1650406122207641,0.1389755457639694,0.1797502189874649,0.2093629240989685,0.0955801084637641,0.2929055988788605,0.1043761000037193,0.0529254674911499,0.0141251711174845,0.0932422056794166,0.0182108599692583,0.0004098928475286,0.0011602937011048,0.00022730109049,0.0007179360254667,0.2200942933559417,0.102345272898674,0.1998978108167648,0.1102271974086761,0.0697445794939994,0.063413567841053,0.1163546442985534,0.0902950689196586,0.0171454716473817,0.0131757706403732,0.0704577341675758,0.0201505422592163,0.0002754532324615,0.0007300503202714,0.0002327498659724,0.000568087096326
25,25.0,,,,,,1.0,,,,,,,,,1.0,0.2147375345230102,0.1584202051162719,0.147715151309967,0.1911340355873108,0.2074028104543686,0.0936984419822692,0.3179929256439209,0.1265239417552948,0.0509358569979667,0.0182257387787103,0.1044625341892242,0.0167866107076406,0.0004170016327407,0.0010594583582133,0.00024642678909,0.0008031396428123,0.2158312648534774,0.0997474715113639,0.2259181439876556,0.1242192760109901,0.0717117339372634,0.0595727004110813,0.1207907199859619,0.0803617984056472,0.0154300266876816,0.0157877225428819,0.0796465128660202,0.017450476065278,0.0002848242293111,0.000685786770191,0.0002774496679194,0.0006569385295733
26,26.0,,,,,,1.0,,,,,,,,,2.0,0.1575306802988052,0.1146284490823745,0.0672315806150436,0.0763854011893272,0.1639938205480575,0.0840083211660385,0.1650976538658142,0.0543414950370788,0.0439316481351852,0.0180528704077005,0.0654895976185798,0.0308963451534509,0.0003554118447937,0.0009698903304524,0.0001209322654176,0.0004732572706416,0.1725392788648605,0.0727026015520095,0.1480791121721267,0.0584957934916019,0.0422677956521511,0.0524860434234142,0.0603633075952529,0.1108127757906913,0.0075656687840819,0.0161609183996915,0.0400115139782428,0.023833230137825,0.0002188283979194,0.0005845794221386,0.0002430544554954,0.0004374256532173
27,27.0,,,,,,1.0,,,,,,,,,3.0,0.2062132805585861,0.1648321151733398,0.1365171372890472,0.1904556453227996,0.2153724581003189,0.0973758623003959,0.3040103018283844,0.1004505008459091,0.0573767870664596,0.0156293306499719,0.1013379171490669,0.0153848342597484,0.0004139608936384,0.0011039114324375,0.0002545552561059,0.0008051063632592,0.2139904648065567,0.1050061210989952,0.2134335488080978,0.1223338767886161,0.0752011686563491,0.0654779002070427,0.1120358929038047,0.0800632238388061,0.0183926746249198,0.016649616882205,0.072930596768856,0.0174128301441669,0.000283930246951,0.0007080247160047,0.0002653110423125,0.0006376116070896
28,28.0,,,,,,1.0,,,,,,,,,4.0,0.0988710597157478,0.0524327345192432,0.0576687306165695,0.0927636101841926,0.1872396767139434,0.0754173099994659,0.2178904563188552,0.0655176490545272,0.0618228800594806,0.0096053825691342,0.0969512015581131,0.0435403250157833,0.0003330112958792,0.0006588238757103,0.0001249226188519,0.0005265289219096,0.1468239873647689,0.0356229096651077,0.1661031395196914,0.0740223005414009,0.0454063713550567,0.0379392318427562,0.0874382406473159,0.2147263139486313,0.011094762943685,0.0065248953178524,0.0845649987459182,0.0308195482939481,0.0002069255569949,0.0003860224678646,0.0002940778795164,0.0004517287889029
29,29.0,,,,,,,1.0,,,,,,,,0.0,0.1841301470994949,0.1336298882961273,0.1276546865701675,0.183541864156723,0.210137277841568,0.0926534011960029,0.3240258991718292,0.0954407677054405,0.0578462891280651,0.0117144677788019,0.1112097203731536,0.0128105841577053,0.0004020674678031,0.0010241635609418,0.0002480050607118,0.0008407239220105,0.2014229595661163,0.0821664035320282,0.2148158103227615,0.1177849993109703,0.0708229020237922,0.0649031624197959,0.1223464235663414,0.0745121091604232,0.0178873240947723,0.0121146971359848,0.0843267142772674,0.0153539078310132,0.0002771217841655,0.0006540619651786,0.0002770088321994,0.0006594136939384
30,30.0,,,,,,,1.0,,,,,,,,1.0,0.1166328489780426,0.0927590131759643,0.0590743161737918,0.1005318686366081,0.1845796406269073,0.065788410604,0.2194957435131073,0.0589644946157932,0.0585860051214695,0.0110850827768445,0.0967919379472732,0.0388204343616962,0.0003551346017047,0.000962097547017,0.0001327510835835,0.0005536084645427,0.1541647166013717,0.0574161149561405,0.173249140381813,0.0749459788203239,0.0450182370841503,0.0383461788296699,0.0808894857764244,0.2017436027526855,0.0093582617118954,0.0089420834556221,0.0754274502396583,0.0292755737900733,0.0002109731431119,0.0005418177461251,0.0002845910494215,0.0004247970937285
31,31.0,,,,,,,1.0,,,,,,,,2.0,0.0874688774347305,0.055666834115982,0.0472298040986061,0.0854249000549316,0.1835569441318512,0.0733589902520179,0.217551052570343,0.0660135746002197,0.0576871074736118,0.008312533609569,0.0994725748896598,0.0397028997540473,0.0003363920841366,0.0007902837241999,0.0001329247024841,0.0004869599360972,0.1400426030158996,0.0359906628727912,0.1738587617874145,0.0683642476797103,0.0411883406341075,0.0378441289067268,0.0722368657588958,0.2099841982126236,0.0077328532934188,0.0059754783287644,0.0740491971373558,0.0288523118942976,0.0001967885764315,0.0004335095582064,0.0003106532676611,0.0004637358943
32,32.0,,,,,,,1.0,,,,,,,,3.0,0.2091823369264602,0.153493270277977,0.1442056149244308,0.1799317896366119,0.2030896842479705,0.0926093161106109,0.3013275265693664,0.1027409806847572,0.0529100000858306,0.0091321328654885,0.1015906631946563,0.0136548606678843,0.0004068034468218,0.0010942310327664,0.0002434114721836,0.0007426271913573,0.2140695303678512,0.095286525785923,0.224664956331253,0.1176719442009925,0.0660111382603645,0.0611981377005577,0.1042549610137939,0.0810725688934326,0.0150853153318166,0.0108377141878008,0.0724294632673263,0.0160908382385969,0.0002806968986988,0.0006920311134308,0.0002686911902856,0.0006189419073052
33,33.0,,,,,,,1.0,,,,,,,,4.0,0.1320440620183944,0.0833001807332038,0.0593303889036178,0.0972346737980842,0.1711224615573883,0.0906018167734146,0.2151824235916137,0.0597759783267974,0.0513242743909359,0.0107072368264198,0.0933212861418724,0.0383533611893653,0.0003397856198716,0.0009044741163961,0.0001300825242651,0.0005807790439575,0.1605817079544067,0.0535231307148933,0.1771124005317688,0.073793701827526,0.0427740290760993,0.0508096553385257,0.0791631117463111,0.1962866485118866,0.0123181845992803,0.0097414264455437,0.0685532614588737,0.0297932010143995,0.0002057299425359,0.000536011182703,0.0003030673833563,0.0004748760256916
34,34.0,,,,,,,,1.0,,,,,,,0.0,0.2205729037523269,0.1722621023654937,0.1271534413099289,0.1753835380077362,0.2084942013025283,0.0928066223859787,0.2913104891777038,0.0810366347432136,0.0533934943377971,0.0130456387996673,0.1011551842093467,0.0124784922227263,0.0003989432007074,0.0011406514095142,0.0002117327821906,0.0006693971808999,0.2242971360683441,0.1059565991163253,0.2120460867881775,0.1106232851743698,0.0639426931738853,0.0587623976171016,0.1014876961708068,0.0783791318535804,0.0146704707294702,0.0132013475522398,0.0626363828778266,0.0154884029179811,0.0002724014630075,0.000720293726772,0.0002206703939009,0.0005348586710169
35,35.0,,,,,,,,1.0,,,,,,,1.0,0.2271084934473037,0.1714590191841125,0.1350239664316177,0.1613050997257232,0.2097503095865249,0.0964762046933174,0.2781219184398651,0.1290839314460754,0.0515650138258934,0.0142669612541794,0.0792792439460754,0.0202947221696376,0.0003972274716943,0.0010871026897802,0.0002294112346135,0.0006397288525477,0.2260712832212448,0.1083794683218002,0.1813858747482299,0.0939338654279708,0.0723761692643165,0.0627503171563148,0.1073800101876258,0.0937049314379692,0.0156035786494612,0.0149713801220059,0.0536701120436191,0.020574664697051,0.0002765601384453,0.0007043619989417,0.000223270515562,0.0005204717745073
36,36.0,,,,,,,,1.0,,,,,,,2.0,0.1415969431400299,0.1071569994091987,0.0614188313484191,0.0618945099413394,0.1676342487335205,0.0804638862609863,0.1373666524887085,0.0455894768238067,0.0484571084380149,0.0191852804273366,0.055977240204811,0.0256569441407918,0.0003426934126764,0.0008709778776392,0.0001080618676496,0.0003797103126998,0.1645531952381134,0.06961090862751,0.1240785121917724,0.0477377548813819,0.0409834720194339,0.0483229272067546,0.0516103990375995,0.0901819318532943,0.0074193752370774,0.0167697127908468,0.0342545248568058,0.0186563227325677,0.0002191744424635,0.0005433961050584,0.00020525889704,0.0003529984678607
37,37.0,,,,,,,,1.0,,,,,,,3.0,0.2021373957395553,0.15328449010849,0.1350904554128646,0.1835473775863647,0.2093403041362762,0.0910552591085434,0.3103715479373932,0.0990562811493873,0.0548360235989093,0.0135469529777765,0.1077947542071342,0.0170009210705757,0.0004149985907133,0.0010685001034289,0.0002500410482753,0.00080544577213,0.2102337032556533,0.093648761510849,0.2229694724082946,0.1191879957914352,0.0713642388582229,0.0626487880945205,0.1172231435775756,0.0806525945663452,0.017208632081747,0.0158318113535642,0.0852097272872924,0.0172105450183153,0.0002835863269865,0.0006665012915618,0.0002860741224139,0.000623331987299
38,38.0,,,,,,,,1.0,,,,,,,4.0,0.1782582998275756,0.1168663874268531,0.0800344720482826,0.0727264881134033,0.161674678325653,0.0795986428856849,0.1521459966897964,0.0529096834361553,0.0444270595908165,0.0099736088886857,0.0640683248639106,0.0322522707283496,0.0003574331640265,0.0010394294513389,0.0001200658371089,0.0003825016319751,0.1782682985067367,0.0741205215454101,0.1445794254541397,0.0580919049680233,0.045086033642292,0.0486761070787906,0.0579133033752441,0.1213030219078064,0.0102600054815411,0.0097711561247706,0.0447949022054672,0.0225621834397315,0.0002315761375939,0.0006249555153772,0.0002206379140261,0.0003872690722346
39,39.0,,,,,,,,,1.0,,,,,,0.0,0.1977933943271637,0.1715977638959884,0.2650596797466278,0.1911158114671707,0.0436240956187248,0.0330278873443603,0.1951017677783966,0.1505849808454513,0.0061909393407404,0.0049753384664654,0.0402012057602405,0.0370792970061302,0.0002861063985619,0.0008213093387894,0.0002436939103063,0.000441261625383,0.1250302940607071,0.0979760661721229,0.1950126439332962,0.1135309860110282,0.0209862794727087,0.0187856629490852,0.0810391008853912,0.079714223742485,0.0035428777337074,0.0048497305251657,0.0211105979979038,0.0258412640541791,0.0001874958979897,0.0005390293663367,0.0002099953271681,0.0004450296983122
